id_speaker;start_time;end_time;gender
0;1699.083;1700.112;NA
2615;1700.112;1716.816;male
0;1716.816;1717.607;NA
2617;1717.607;1718.003;male
2615;1718.003;1722.655;male
2615;1723.541;1723.952;male
0;1723.952;1727.639;NA
2615;1727.639;1737.443;male
0;1737.443;1739.143;NA
2615;1739.143;1739.887;male
0;1739.887;1741.232;NA
2620;1741.232;1743.7;male
0;1743.7;1744.586;NA
2615;1744.586;1745.662;male
0;1745.662;1746.042;NA
2620;1746.042;1746.643;male
2615;1746.643;1758.34;male
0;1758.34;1759.055;NA
2617;1759.055;1771.941;male
2617;1772.337;1787.567;male
2615;1787.567;1791.143;male
2615;1791.554;1798.991;male
2620;1798.991;1799.403;male
0;1799.403;1800.052;NA
2620;1800.052;1819.146;male
2620;1819.542;1826.007;male
2620;1826.403;1828.371;male
2620;1828.957;1833.973;male
2620;1834.4;1846.231;male
2620;1846.69;1848.383;male
2620;1848.842;1852.038;male
2615;1852.038;1863.063;male
2620;1863.063;1863.759;male
0;1863.759;1865.072;NA
2620;1865.072;1868.553;male
2615;1869.138;1869.597;male
2620;1869.597;1869.993;male
2615;1869.993;1875.499;male
3395;1876.544;1881.664;male
3395;1882.076;1898.175;male
3395;1898.555;1900.396;male
0;1900.396;1901.403;NA
2620;1901.403;1904.669;male
3395;1904.669;1905.08;male
0;1905.08;1906.552;NA
2615;1906.552;1910.698;male
2615;1911.062;1913.919;male
2620;1913.919;1914.236;male
2615;1914.236;1915.144;male
3395;1915.144;1915.54;male
2615;1915.54;1931.893;male
2602;7.832;40.104;male
2602;40.393;56.954;male
0;56.954;57.729;NA
2602;57.729;62.993;male
2602;63.357;67.113;male
0;67.113;69.059;NA
2602;69.059;69.608;male
0;69.608;70.673;NA
2602;70.673;72.185;male
0;72.185;72.857;NA
4656;72.857;73.98;male
2602;73.98;75.752;male
0;75.752;76.195;NA
4656;76.195;77.398;male
2602;77.398;78.268;male
4656;78.268;79.493;male
0;79.493;80.267;NA
2602;80.267;94.714;male
4656;94.714;95.094;male
2602;95.094;110.102;male
2602;110.326;146.763;male
0;146.763;147.76;NA
2602;147.76;149.671;male
2602;150.086;164.444;male
2602;164.612;176.661;male
2602;176.894;191.067;male
3317;191.832;196.29;female
3317;196.813;201.753;female
3317;202.221;202.945;female
3317;203.408;213.473;female
3317;213.875;218.467;female
3317;218.663;220.711;female
3317;221.084;228.709;female
3317;229.549;234.049;female
2602;234.301;258.486;male
2602;258.812;274.236;male
2602;274.591;278.809;male
2602;279.145;281.664;male
2602;281.963;296.936;male
2602;297.198;309.497;male
4657;310.438;318.988;male
4657;319.585;327.848;male
4657;328.231;340.474;male
4657;340.949;342.642;male
0;342.642;343.18;NA
2602;343.18;344.572;male
4657;344.572;358.89;male
4657;359.226;383.151;male
0;383.151;385.382;NA
2602;385.382;396.648;male
0;396.648;397.825;NA
4656;397.825;409.401;male
4656;409.607;411.672;male
4656;411.933;429.864;male
2602;429.864;432.238;male
4656;432.238;441.512;male
4656;441.671;442.855;male
0;442.855;445.988;NA
4656;445.988;449.254;male
4656;449.627;450.311;male
4656;450.852;490.77;male
0;490.77;491.973;NA
2602;491.973;492.226;male
4656;492.226;494.916;male
2602;494.916;506.835;male
0;506.835;507.749;NA
2602;507.749;509.599;male
0;509.599;512.474;NA
2602;512.474;520.471;male
4658;520.704;522.412;male
4658;522.907;528.319;male
4656;528.319;528.907;male
4658;528.907;531.22;male
4656;531.452;533.218;male
4658;533.218;533.423;male
4656;533.423;534.246;male
4658;534.246;536.164;male
4658;536.575;538.838;male
0;538.838;539.423;NA
4656;539.423;540.031;male
4658;540.031;541.955;male
4658;542.477;555.707;male
4658;556.024;557.884;male
4658;558.22;561.858;male
4658;562.502;564.538;male
4655;564.538;565.285;male
0;565.285;566.298;NA
2602;566.298;583.421;male
4655;583.794;583.984;male
4655;584.427;598.062;male
4655;598.404;608.254;male
4655;608.74;623.516;male
4656;623.516;624.291;male
4655;624.291;638.771;male
0;638.771;640.939;NA
4655;640.939;655.719;male
4655;656.092;662.642;male
2602;662.642;663.307;male
4655;663.307;668.408;male
4655;668.94;677.636;male
0;677.636;678.829;NA
2602;678.829;679.826;male
0;679.826;682.136;NA
4655;682.136;690.132;male
0;690.132;694.001;NA
4655;694.001;732.506;male
0;732.506;733.123;NA
2602;733.123;735.373;male
4658;735.373;736.196;male
2602;736.196;743.063;male
4657;743.063;749.218;male
0;749.218;751.75;NA
4657;751.75;756.204;male
4657;756.592;758.158;male
4657;758.541;759.709;male
0;759.709;760.927;NA
4657;760.927;778.228;male
0;778.228;784.89;NA
4657;784.89;791.583;male
0;791.583;793.846;NA
2602;793.846;795.555;male
0;795.555;796.884;NA
4657;796.884;798.102;male
0;798.102;800.128;NA
4656;800.128;801.444;male
4656;801.966;805.869;male
4656;806.159;808.083;male
4656;808.391;816.18;male
0;816.18;816.876;NA
4656;816.876;826.528;male
0;826.528;828.767;NA
4656;828.767;831.924;male
0;831.924;837.683;NA
0;838.126;839.423;NA
4656;839.423;840.629;male
4656;841.105;842.152;male
4656;842.667;855.95;male
0;856.314;857.318;NA
2602;857.318;858.836;male
4656;858.836;888.666;male
4656;888.977;902.932;male
4656;903.375;906.16;male
2602;906.16;906.714;male
4656;906.714;932.743;male
2602;932.743;939.204;male
2602;939.575;951.072;male
4658;951.072;961.894;male
4658;962.622;964.408;male
4658;964.845;972.443;male
4658;972.949;976.075;male
0;976.557;977.902;NA
2602;977.902;979.865;male
0;979.865;984.099;NA
4658;984.099;985.023;male
4658;985.378;988.583;male
0;988.583;998.931;NA
4658;998.931;1009.029;male
4658;1009.817;1011.603;male
4658;1012.154;1014.697;male
4658;1015.126;1017.524;male
4658;1017.982;1020.036;male
4658;1020.372;1022.439;male
4658;1022.859;1023.908;male
4658;1024.674;1030.643;male
0;1030.643;1033.982;NA
2602;1033.982;1042.098;male
4658;1042.098;1042.89;male
2602;1042.89;1044.393;male
0;1044.393;1046.023;NA
4658;1046.023;1046.545;male
2602;1046.545;1046.893;male
4658;1046.893;1050.39;male
0;1050.39;1056.091;NA
4658;1056.091;1062.737;male
4658;1063.617;1064.694;male
4658;1065.247;1071.996;male
4658;1072.5;1077.596;male
4658;1078.0;1079.183;male
0;1079.183;1080.468;NA
4658;1080.468;1082.762;male
0;1082.762;1088.633;NA
4655;1088.633;1104.649;male
4658;1104.649;1105.314;male
0;1105.314;1113.277;NA
2602;1113.277;1113.791;male
4655;1113.791;1125.478;male
0;1125.478;1126.601;NA
4655;1126.601;1137.269;male
4655;1137.646;1144.909;male
2602;1144.909;1146.175;male
4655;1146.175;1150.606;male
2602;1150.606;1161.864;male
4659;1163.4;1178.854;male
4657;1178.854;1179.835;male
2602;1179.835;1185.183;male
4657;1185.183;1195.41;male
0;1195.41;1197.53;NA
4657;1197.53;1202.71;male
4657;1203.046;1215.497;male
0;1215.497;1216.144;NA
2602;1216.144;1217.363;male
4657;1217.363;1219.42;male
0;1219.42;1224.104;NA
4655;1224.104;1238.632;male
0;1238.632;1240.329;NA
4655;1240.329;1241.659;male
0;1241.659;1242.576;NA
2602;1242.576;1264.443;male
4660;1265.722;1279.271;male
4660;1279.645;1283.167;male
4660;1283.55;1304.181;male
4660;1304.478;1309.098;male
2602;1309.098;1309.684;male
0;1309.684;1310.538;NA
4660;1310.538;1337.533;male
4660;1337.869;1340.872;male
2602;1340.872;1341.204;male
4660;1341.204;1341.679;male
0;1341.679;1342.818;NA
2602;1342.818;1344.622;male
0;1344.622;1346.157;NA
4656;1346.157;1350.217;male
0;1350.217;1353.578;NA
4655;1353.578;1355.034;male
0;1355.034;1355.888;NA
4656;1355.888;1362.243;male
0;1362.243;1363.056;NA
4656;1363.056;1370.358;male
0;1370.358;1371.687;NA
4656;1371.687;1374.377;male
4656;1374.996;1375.798;male
4656;1376.274;1377.861;male
4656;1378.393;1383.758;male
4656;1384.197;1388.032;male
0;1388.032;1391.608;NA
4656;1391.608;1395.546;male
4656;1396.386;1397.409;male
4656;1397.763;1400.101;male
4656;1400.689;1404.873;male
4656;1405.442;1411.783;male
4656;1412.221;1415.41;male
4656;1415.96;1416.212;male
4656;1416.767;1429.041;male
0;1429.041;1430.259;NA
4656;1430.259;1432.57;male
4656;1433.171;1440.801;male
0;1440.801;1442.247;NA
4656;1442.247;1451.3;male
0;1451.3;1452.772;NA
2602;1452.772;1454.655;male
0;1454.655;1457.487;NA
4656;1457.914;1463.806;male
0;1463.806;1464.55;NA
4656;1464.55;1466.275;male
0;1466.275;1471.75;NA
4656;1471.75;1480.676;male
2602;1480.676;1481.122;male
4656;1481.486;1485.166;male
0;1485.166;1488.884;NA
4656;1488.884;1505.541;male
4656;1505.951;1514.196;male
0;1514.196;1515.225;NA
4656;1515.225;1517.393;male
0;1517.393;1518.073;NA
2602;1518.469;1519.782;male
0;1519.782;1520.272;NA
2602;1520.272;1522.918;male
0;1522.918;1526.791;NA
4655;1526.791;1539.32;male
0;1539.32;1540.712;NA
4655;1540.712;1561.723;male
4655;1562.178;1584.582;male
0;1584.582;1586.069;NA
4655;1586.069;1589.091;male
0;1589.091;1592.097;NA
4658;1592.097;1593.815;male
4658;1594.06;1608.323;male
4658;1608.603;1617.289;male
4656;1617.289;1619.172;male
4658;1619.172;1629.502;male
4658;1629.802;1633.517;male
4658;1634.04;1637.997;male
4658;1638.296;1645.152;male
0;1645.152;1647.003;NA
4658;1647.003;1649.55;male
0;1649.55;1651.353;NA
4658;1651.353;1655.247;male
2602;1655.247;1669.799;male
4658;1669.799;1670.643;male
2602;1670.643;1683.498;male
2602;1683.739;1696.507;male
4662;1699.292;1704.023;male
3252;1704.023;1709.642;male
3252;1710.199;1715.297;male
4661;1718.58;1719.851;female
3252;1719.851;1725.974;male
4661;1726.987;1727.28;female
0;1727.28;1733.15;NA
4661;1733.15;1734.59;female
0;1734.59;1741.582;NA
4661;1741.582;1743.528;female
3252;1744.082;1752.248;male
4664;1753.538;1755.744;male
3252;1755.744;1760.626;male
3252;1761.616;1765.136;male
3252;1766.552;1768.663;male
3252;1769.139;1773.045;male
4665;1773.941;1774.907;female
0;1774.907;1778.508;NA
0;1779.132;1785.619;NA
4665;1785.619;1786.126;female
3252;1786.521;1787.645;male
0;1788.816;1796.153;NA
3252;1797.021;1799.747;male
0;1800.24;1804.297;NA
3252;1805.778;1810.768;male
3252;1813.737;1822.592;male
3252;1822.974;1828.84;male
4666;1829.381;1829.877;male
0;1829.877;1833.842;NA
4666;1833.842;1835.083;male
0;1835.083;1840.105;NA
4666;1841.808;1842.663;male
0;1842.663;1851.799;NA
4666;1851.799;1852.4;male
4666;1852.782;1853.365;male
3252;1853.365;1859.833;male
3252;1860.17;1867.195;male
0;1867.623;1871.417;NA
4666;1871.417;1872.224;male
0;1872.224;1875.834;NA
0;1876.199;1878.737;NA
3252;1880.012;1890.534;male
2602;1891.563;1911.788;male
0;1911.788;1913.322;NA
2602;1913.322;1925.568;male
0;1925.568;1927.605;NA
2602;1927.605;1934.915;male
0;1934.915;1935.437;NA
4657;1935.437;1938.143;male
0;1938.143;1942.115;NA
4655;1942.115;1957.085;male
2602;1957.085;1958.193;male
4655;1958.193;1958.984;male
0;1958.984;1962.987;NA
4655;1962.987;1970.018;male
0;1970.018;1970.619;NA
4655;1970.619;1974.195;male
0;1974.195;1976.252;NA
4656;1976.252;1977.882;male
2602;1977.882;1978.958;male
4656;1978.958;1982.423;male
4655;1982.423;1983.657;male
0;1983.657;1986.363;NA
4656;1986.363;1988.648;male
4656;1988.993;1993.387;male
4656;1993.844;1998.661;male
4656;1999.07;2005.773;male
0;2005.773;2007.909;NA
4656;2007.909;2010.152;male
4656;2010.441;2012.538;male
4656;2012.846;2018.02;male
4656;2018.254;2027.057;male
0;2027.057;2028.185;NA
4656;2028.185;2034.451;male
0;2034.451;2037.236;NA
4656;2037.236;2041.113;male
0;2041.113;2041.983;NA
4656;2041.983;2043.405;male
4656;2043.62;2047.665;male
0;2047.665;2049.748;NA
4656;2049.748;2052.907;male
4656;2054.018;2056.251;male
4656;2056.621;2066.718;male
4656;2067.11;2070.621;male
2602;2070.621;2071.255;male
4656;2071.255;2077.128;male
0;2077.128;2078.98;NA
4656;2078.98;2079.597;male
2602;2079.597;2079.945;male
4656;2079.945;2084.961;male
0;2084.961;2087.259;NA
4656;2087.259;2089.347;male
4656;2089.702;2098.711;male
0;2098.711;2101.496;NA
4656;2101.496;2105.667;male
0;2105.667;2106.022;NA
2602;2106.022;2109.123;male
0;2109.123;2109.978;NA
4656;2109.978;2116.667;male
0;2116.667;2117.822;NA
4656;2117.822;2118.629;male
0;2118.629;2119.531;NA
4656;2119.531;2120.86;male
2602;2120.86;2121.414;male
0;2121.414;2122.522;NA
4656;2122.522;2124.468;male
0;2124.468;2124.911;NA
4656;2124.911;2130.206;male
2602;2130.466;2131.083;male
0;2131.083;2133.994;NA
4655;2133.994;2136.776;male
0;2136.776;2138.01;NA
4655;2138.01;2150.412;male
0;2150.412;2151.124;NA
2602;2151.124;2152.485;male
0;2152.485;2156.108;NA
4655;2156.108;2159.669;male
0;2159.669;2161.916;NA
4655;2161.916;2189.346;male
0;2189.346;2193.871;NA
4657;2193.871;2195.264;male
4655;2195.264;2195.628;male
0;2195.628;2199.267;NA
2602;2199.267;2204.336;male
4657;2204.336;2208.957;male
0;2208.957;2215.492;NA
4657;2215.492;2218.815;male
0;2218.815;2219.242;NA
4655;2219.242;2220.682;male
0;2220.682;2221.626;NA
2602;2221.626;2242.486;male
4658;2242.486;2244.021;male
0;2244.021;2245.049;NA
2602;2245.049;2245.793;male
4658;2245.793;2247.306;male
4658;2247.716;2258.809;male
4658;2259.229;2260.682;male
4658;2261.078;2268.689;male
0;2268.689;2270.152;NA
4658;2270.152;2274.749;male
0;2274.749;2275.414;NA
4655;2275.414;2275.699;male
4658;2275.699;2279.781;male
4656;2279.781;2280.746;male
0;2280.746;2281.079;NA
4658;2281.079;2288.697;male
0;2288.697;2290.121;NA
4658;2290.121;2293.175;male
0;2293.175;2293.776;NA
4655;2293.776;2295.817;male
0;2295.817;2297.004;NA
4658;2297.004;2307.266;male
2602;2307.266;2307.614;male
4658;2307.614;2321.148;male
2602;2321.148;2321.813;male
0;2321.813;2323.379;NA
4658;2323.379;2339.48;male
0;2339.48;2341.103;NA
4655;2341.103;2342.195;male
0;2342.195;2346.18;NA
4656;2346.394;2349.264;male
4656;2349.507;2350.704;male
0;2350.704;2354.898;NA
4656;2354.898;2355.596;male
0;2355.596;2356.867;NA
4656;2356.867;2361.971;male
0;2361.971;2362.541;NA
2602;2362.541;2364.282;male
0;2364.282;2369.741;NA
4656;2369.741;2371.884;male
4656;2372.126;2377.483;male
4656;2377.922;2389.616;male
0;2389.616;2390.55;NA
4656;2390.55;2399.668;male
0;2399.668;2404.731;NA
4656;2404.731;2406.345;male
0;2406.345;2407.546;NA
2602;2407.546;2408.283;male
0;2408.283;2408.843;NA
4656;2409.021;2413.345;male
2602;2413.345;2420.422;male
4657;2420.422;2420.854;male
2602;2420.854;2422.827;male
4656;2422.827;2423.254;male
2602;2423.586;2423.96;male
4659;2424.669;2434.571;male
4659;2434.888;2440.621;male
2602;2440.621;2448.489;male
0;2448.489;2449.223;NA
4655;2449.223;2451.423;male
0;2451.423;2452.689;NA
4655;2452.689;2453.638;male
0;2453.638;2454.873;NA
4656;2454.873;2455.664;male
0;2455.664;2459.857;NA
4655;2459.857;2463.417;male
0;2463.417;2465.366;NA
4655;2465.366;2480.938;male
2602;2480.938;2515.653;male
4655;2515.653;2516.238;male
2602;2516.238;2546.593;male
0;2546.593;2547.099;NA
4656;2547.099;2548.428;male
0;2548.428;2551.64;NA
4657;2551.64;2552.637;male
4658;2552.637;2553.966;male
2602;1498.441;1510.629;male
2602;1510.878;1517.088;male
2602;1517.235;1529.721;male
2602;1529.889;1542.564;male
2602;1542.718;1548.066;male
2602;1548.269;1560.935;male
2602;1561.213;1572.477;male
2602;1572.619;1577.933;male
2602;1578.166;1584.109;male
2602;1584.317;1595.36;male
2602;1595.562;1602.585;male
2602;1602.717;1608.824;male
2602;1609.061;1612.888;male
4668;1612.888;1613.962;male
0;1613.962;1614.401;NA
2602;1614.401;1615.117;male
4668;1615.117;1615.586;male
0;1615.586;1616.214;NA
4668;1616.214;1620.447;male
2602;1620.447;1621.35;male
0;1621.35;1621.656;NA
4668;1621.656;1622.43;male
0;1622.43;1623.655;NA
2602;1623.655;1630.74;male
2602;1630.89;1640.54;male
2602;1640.652;1651.228;male
2602;1651.384;1657.591;male
2602;1657.79;1669.799;male
2602;1670.138;1687.727;male
2568;1688.597;1702.477;female
2602;1702.741;1709.551;male
2602;1709.708;1719.352;male
2602;1719.834;1722.374;male
3636;1723.375;1731.52;male
3636;1731.97;1732.707;male
3636;1733.201;1741.825;male
3636;1741.996;1750.513;male
3636;1750.888;1758.74;male
3636;1758.907;1770.843;male
3636;1771.001;1781.572;male
3636;1781.686;1791.018;male
3636;1791.139;1791.503;male
2602;1791.503;1791.751;male
0;1791.751;1792.503;NA
3636;1792.503;1801.77;male
2602;1801.77;1808.704;male
2602;1808.923;1814.917;male
4669;1815.337;1819.986;male
4669;1820.37;1829.269;male
4669;1829.587;1833.853;male
4669;1834.036;1842.062;male
4669;1842.333;1849.63;male
0;1849.63;1850.863;NA
2602;1850.863;1853.106;male
0;1853.106;1853.821;NA
4669;1853.821;1858.891;male
4669;1859.026;1866.116;male
4669;1866.364;1876.852;male
4669;1876.994;1895.759;male
4669;1896.024;1896.976;male
0;1896.976;1897.301;NA
2602;1897.301;1898.549;male
0;1898.549;1898.917;NA
4669;1898.917;1908.02;male
4669;1908.27;1915.414;male
2602;1915.414;1916.145;male
0;1916.145;1917.78;NA
0;1917.78;1918.694;NA
3636;1918.694;1927.052;male
3636;1927.194;1935.55;male
0;1935.55;1936.091;NA
3636;1936.091;1941.052;male
0;1941.052;1941.351;NA
4669;1941.351;1941.616;male
0;1941.616;1942.869;NA
0;1942.869;1944.374;NA
3636;1944.374;1959.765;male
0;1959.765;1960.971;NA
0;1960.971;1961.867;NA
4669;1961.867;1962.624;male
4669;1962.782;1962.997;male
2602;1962.997;1964.903;male
4669;1964.903;1965.762;male
0;1965.762;1966.211;NA
2602;1966.211;1970.021;male
0;1970.021;1970.607;NA
4669;1970.607;1977.617;male
4669;1977.884;1979.994;male
4669;1980.438;1993.655;male
0;1993.655;1994.256;NA
2602;1994.256;1994.729;male
0;1994.729;1995.581;NA
4669;1995.581;2007.504;male
2602;2007.504;2012.635;male
0;2012.635;2013.798;NA
4668;2013.798;2017.79;male
4668;2018.322;2023.107;male
4668;2023.493;2027.494;male
4668;2027.77;2036.335;male
4668;2036.655;2047.344;male
4668;2047.606;2058.796;male
4668;2059.207;2068.254;male
0;2068.254;2069.079;NA
2602;2069.079;2069.77;male
0;2069.77;2070.886;NA
4669;2070.886;2072.188;male
0;2072.188;2072.744;NA
4668;2072.744;2073.334;male
0;2073.334;2074.976;NA
4669;2074.976;2078.405;male
4668;2078.405;2079.578;male
4669;2079.578;2079.938;male
0;2079.938;2080.906;NA
4668;2080.906;2084.212;male
4668;2084.417;2088.235;male
4668;2088.683;2094.886;male
4668;2095.146;2096.003;male
4668;2096.383;2097.03;male
4668;2097.329;2099.821;male
4668;2100.026;2109.615;male
0;2109.615;2111.814;NA
4668;2111.814;2125.867;male
4668;2126.092;2131.237;male
4668;2131.547;2138.951;male
4668;2139.281;2141.792;male
0;2141.792;2142.966;NA
2602;2142.966;2143.971;male
0;2143.971;2144.828;NA
4668;2144.828;2148.302;male
0;2148.302;2149.314;NA
4668;2149.314;2151.931;male
4668;2152.129;2175.493;male
0;2175.493;2176.786;NA
4668;2176.786;2184.592;male
2602;2184.592;2184.853;male
0;2184.853;2185.383;NA
4668;2185.383;2189.895;male
2602;2189.895;2190.099;male
0;2190.099;2191.514;NA
2602;2191.514;2202.609;male
2602;2202.736;2209.907;male
2602;2210.102;2221.591;male
2602;2221.821;2223.356;male
4670;2223.716;2226.24;male
4670;2226.578;2232.417;male
4670;2232.714;2243.195;male
4670;2243.476;2246.994;male
4670;2247.412;2255.436;male
4670;2255.822;2268.28;male
0;2268.28;2269.104;NA
4670;2269.104;2270.859;male
2602;2270.859;2271.288;male
4670;2271.288;2272.069;male
2602;2272.069;2280.92;male
2602;2281.047;2291.4;male
2602;2291.522;2300.447;male
2602;2300.661;2304.563;male
4671;2306.701;2315.605;male
2602;2315.605;2315.832;male
4671;2315.832;2318.645;male
4671;2318.992;2325.602;male
4671;2325.828;2328.394;male
4671;2328.711;2331.295;male
4671;2331.53;2332.085;male
4671;2332.597;2339.833;male
4671;2340.246;2340.976;male
4671;2341.42;2346.929;male
4671;2347.333;2350.574;male
4671;2351.297;2352.387;male
4671;2352.697;2354.414;male
4671;2354.788;2357.923;male
4671;2358.338;2361.488;male
4671;2361.952;2366.614;male
0;2366.614;2368.237;NA
2602;2368.237;2369.716;male
4671;2369.716;2370.349;male
0;2370.349;2371.367;NA
4669;2371.705;2372.02;male
4671;2372.02;2377.113;male
0;2377.331;2378.164;NA
4671;2378.164;2379.142;male
0;2379.142;2379.697;NA
2602;2379.697;2381.452;male
4669;2381.452;2382.196;male
0;2382.196;2382.36;NA
2602;2382.36;2382.867;male
4669;2382.867;2390.365;male
4669;2390.523;2398.823;male
2602;2398.823;2399.033;male
4669;2399.033;2401.774;male
2602;2401.774;2403.763;male
0;2403.763;2404.574;NA
4669;2404.574;2405.492;male
0;2405.492;2405.982;NA
4669;2405.982;2407.892;male
0;2407.892;2409.156;NA
4669;2409.156;2409.511;male
0;2409.511;2409.886;NA
4669;2409.886;2418.774;male
2602;2418.774;2419.007;male
4669;2419.007;2429.568;male
4669;2429.858;2434.463;male
0;2434.463;2436.578;NA
4669;2436.578;2437.519;male
0;2437.519;2438.804;NA
4669;2438.804;2441.317;male
0;2441.317;2442.15;NA
2602;2442.15;2443.614;male
0;2443.614;2444.238;NA
4669;2444.238;2451.673;male
4669;2452.006;2463.51;male
0;2463.51;2464.578;NA
4669;2464.578;2467.199;male
2602;2467.199;2468.457;male
0;2468.457;2469.258;NA
4669;2469.258;2478.092;male
2602;2478.092;2489.646;male
2602;2489.972;2495.153;male
0;2495.153;2496.591;NA
2602;2496.591;2498.295;male
3636;2498.295;2506.044;male
3636;2506.148;2515.164;male
3636;2515.402;2525.441;male
3636;2525.521;2531.072;male
3636;2531.31;2539.939;male
3636;2540.065;2548.668;male
0;2548.668;2549.723;NA
3636;2549.723;2551.419;male
0;2551.419;2553.531;NA
3636;2553.531;2562.986;male
3636;2563.153;2576.606;male
0;2576.606;2581.614;NA
3636;2581.614;2592.496;male
3636;2592.616;2598.37;male
3636;2598.646;2602.276;male
0;2602.276;2603.295;NA
4669;2603.295;2605.92;male
4669;2606.138;2610.031;male
4669;2610.398;2616.081;male
0;2616.081;2617.577;NA
0;2617.577;2618.3;NA
4669;2618.3;2622.673;male
0;2622.673;2624.097;NA
4669;2624.097;2625.452;male
2602;2625.452;2626.594;male
4669;2626.594;2628.099;male
4669;2628.627;2633.614;male
0;2633.614;2634.498;NA
4669;2634.498;2635.068;male
2602;2635.068;2638.043;male
2602;2638.334;2644.171;male
2602;2644.389;2653.725;male
2602;2653.866;2660.24;male
4668;2660.24;2664.425;male
4668;2664.785;2673.095;male
4668;2673.538;2677.573;male
4668;2678.152;2680.615;male
4668;2680.879;2684.319;male
4668;2684.696;2695.26;male
4668;2695.418;2707.982;male
2602;2707.982;2708.394;male
4668;2708.394;2713.081;male
0;2713.081;2713.959;NA
2602;2713.959;2714.436;male
0;2714.436;2715.247;NA
4668;2715.247;2722.142;male
4668;2722.668;2731.938;male
0;2731.938;2732.615;NA
2602;2732.615;2733.503;male
0;2733.503;2734.164;NA
4668;2734.164;2741.441;male
4668;2741.639;2747.137;male
0;2747.137;2749.223;NA
4669;2749.223;2756.004;male
0;2756.004;2757.342;NA
2602;2757.342;2758.093;male
4669;2758.093;2764.129;male
4669;2764.379;2779.175;male
0;2779.175;2781.019;NA
0;2781.019;2782.736;NA
2602;2782.736;2787.129;male
2602;2787.361;2789.543;male
0;2789.543;2789.948;NA
3636;2789.948;2795.527;male
3636;2796.31;2798.004;male
3636;2798.262;2828.718;male
0;2828.718;2829.102;NA
3636;2829.102;2841.963;male
2602;2841.963;2842.165;male
3636;2842.421;2842.769;male
0;2842.769;2845.06;NA
3636;2845.06;2847.432;male
0;2847.432;2848.304;NA
3636;2848.304;2850.761;male
0;2850.761;2851.017;NA
3636;2851.017;2855.262;male
0;2855.262;2856.326;NA
0;2856.326;2856.73;NA
0;2856.73;2856.922;NA
4669;2856.922;2859.525;male
2602;2859.525;2870.362;male
2602;2870.489;2884.868;male
4672;2886.813;2891.163;female
4672;2891.47;2894.598;female
4672;2895.502;2898.457;female
4672;2899.271;2906.631;female
3295;2906.786;2914.177;male
4672;2914.177;2916.793;female
4672;2917.086;2920.541;female
3295;2920.541;2920.912;male
4672;2920.912;2927.444;female
4672;2927.658;2929.39;female
4672;2930.233;2933.449;female
3295;2933.449;2936.829;male
3295;2937.136;2939.639;male
4672;2939.752;2945.089;female
3295;2945.089;2946.443;male
3295;2946.683;2956.399;male
4672;2956.575;2962.846;female
3295;2963.312;2966.84;male
3295;2967.169;2979.046;male
3295;2979.26;2982.207;male
4672;2982.207;2989.605;female
3295;2989.605;2990.873;male
3295;2991.499;2993.375;male
3295;2993.715;2996.411;male
3295;2996.939;2998.755;male
3295;2999.105;3002.547;male
3137;3002.547;3003.001;male
3295;3003.001;3007.489;male
0;3007.489;3008.156;NA
4672;3009.376;3020.593;female
2602;3022.224;3027.595;male
2602;3027.834;3028.214;male
4669;3028.214;3030.48;male
0;3030.48;3033.253;NA
2602;3033.253;3045.633;male
2602;3045.766;3056.218;male
2602;3056.439;3062.339;male
2602;3062.635;3070.168;male
2602;3070.356;3075.157;male
4673;3076.264;3082.526;male
4673;3082.827;3092.026;male
4673;3092.248;3095.682;male
4673;3096.2;3104.243;male
4673;3104.614;3112.358;male
4673;3112.715;3131.484;male
4673;3131.619;3141.825;male
4673;3142.035;3142.583;male
0;3142.583;3144.503;NA
2602;3144.503;3160.935;male
4668;3160.935;3161.326;male
0;3161.326;3162.383;NA
4668;3162.383;3164.891;male
4668;3165.299;3169.602;male
0;3169.602;3169.882;NA
2602;3169.882;3170.262;male
4668;3170.262;3172.886;male
4668;3173.119;3177.477;male
2602;3177.477;3177.653;male
4668;3177.653;3182.265;male
4668;3182.447;3187.807;male
0;3187.807;3189.505;NA
4668;3189.505;3203.16;male
2602;3203.16;3210.468;male
2602;3210.601;3214.264;male
0;3214.264;3215.57;NA
0;3215.57;3216.75;NA
4669;3216.75;3223.893;male
0;3223.893;3224.879;NA
4669;3224.879;3230.107;male
0;3230.107;3231.542;NA
4669;3231.542;3231.895;male
0;3231.895;3234.816;NA
0;3234.816;3235.809;NA
4668;3235.809;3236.946;male
2602;3236.946;3237.603;male
3636;3237.603;3240.821;male
3636;3241.27;3247.162;male
0;3247.162;3247.694;NA
2602;3247.694;3248.695;male
3636;3248.695;3256.595;male
3636;3256.683;3259.263;male
3636;3259.565;3280.706;male
0;3280.706;3282.344;NA
3636;3282.344;3282.659;male
0;3282.659;3283.597;NA
3636;3283.597;3299.658;male
0;3299.658;3301.567;NA
3636;3301.567;3310.998;male
3636;3311.093;3322.931;male
0;3322.931;3324.366;NA
2602;3324.366;3325.571;male
0;3325.571;3326.122;NA
3636;3326.122;3341.004;male
0;3341.004;3344.331;NA
3636;3344.331;3348.705;male
0;3348.705;3349.099;NA
3636;3349.099;3350.806;male
0;3350.806;3351.753;NA
0;3351.753;3353.119;NA
3636;3353.119;3362.443;male
3636;3362.615;3373.747;male
2602;3373.747;3373.97;male
3636;3373.97;3381.342;male
