name;gender;nb_turn;total_length
Dominique_AUDUC;male;30;93.16300000000001
Catherine_GENISSON;female;15;109.024
unk_818;NA;10;41.947
Michele_DELAUNAY;female;2;29.33000000000004
Guy_BEDOS;male;1;12.320999999999913
Olivier_HUE;male;1;2.1200000000000045
unk_755;NA;7;19.348000000000187
Jean-Daniel_VALADE;male;2;16.993000000000393
Marie-Carrere_D_ENCAUSSE;female;3;10.933999999999969
Jean-Yves_LEBORGNE;male;5;23.070999999999913
unk_962;NA;3;11.363000000000056
unk_992;NA;4;17.50799999999981
Florian_MAURICE;male;10;30.26600000000019
unk_500;NA;5;16.966999999999985
unk_1199;NA;2;11.326999999999998
Dalil_BOUBAKEUR;male;46;481.05199999999945
Antoine_GANNAC;male;46;128.7949999999999
unk_648;NA;10;13.513999999999442
Haytman_MANNA;male;13;40.7770000000005
Alain_COTTA;male;40;346.99100000000135
Angelique_KIDJO;female;7;51.84700000000001
unk_379;NA;2;2.3299999999999272
unk_905;NA;4;12.282999999999902
Marek_HALTER;male;48;245.52799999999888
unk_642;NA;1;1.851
Alex_TAYLOR;male;646;2541.3640000000005
Francois_BERNARD;male;96;387.3800000000001
Olivier_GUILLARD;male;7;60.863000000000056
Florence_MURACCIOLE;female;215;1659.6970000000001
Stephane_GATIGNON;male;2;15.910999999999945
unk_1083;NA;5;15.146999999999935
Andre_PACCOU;male;19;187.53800000000047
Fabienne_DELAHAYE;female;27;209.78300000000013
unk_369;NA;13;49.60100000000011
Eberhard_KIENLE;male;28;134.88700000000063
unk_832;NA;10;26.88900000000001
unk_654;NA;2;6.83600000000024
Thibaud_LE_FLOCH;male;10;90.32400000000013
unk_759;NA;1;5.298000000000002
Marc_GENTILINI;male;12;56.81099999999998
unk_1000;NA;1;1.6110000000001037
unk_838;NA;1;2.1660000000001673
Christophe_BOISBOUVIER;male;8;75.74000000000001
unk_946;NA;15;51.28600000000006
Christiane_TAUBIRA;female;33;134.44999999999948
Dominique_STRAUSS-KAHN;male;14;52.539999999999964
unk_472;NA;6;9.835999999999785
Dorothee_LEPINE;female;15;52.74699999999996
unk_616;NA;5;18.985000000000127
Vincent_TOURAINE;male;5;68.279
Hind_KHOURY;female;143;448.7750000000001
Jean-Pierre_GAILLARD;male;351;1479.3030000000003
Bruno_JEUDY;male;50;410.0049999999994
unk_21;NA;6;17.18100000000001
Marie-Jeanne_HUSSET;female;27;67.49900000000002
unk_724;NA;3;4.387000000000171
Yvan_LE_BOLLOC_H;male;2;8.5949999999998
Marc_DOLEZ;male;18;108.00099999999992
Jean-Louis_BORLOO;male;46;245.22299999999973
unk_987;NA;8;41.53600000000006
Christian_MAGDELEINE;male;151;569.5439999999995
Diane_GOUFFRANT;female;86;691.4989999999995
Eric_WOERTH;male;4;30.925999999999988
Dominique_MARANINCHI;male;5;22.74099999999953
unk_352;NA;1;4.8940000000000055
Marcus_HUTCHINSON;male;8;30.211000000000013
unk_688;NA;3;7.565000000000055
Patrick_TIMBARD;male;2;16.52500000000009
Marie-Charlotte_VIAL;female;17;73.16499999999996
unk_1144;NA;23;106.14399999999979
unk_961;NA;3;8.511999999999944
Celine_PITELET;female;71;564.5390000000007
unk_487;NA;2;4.505000000000109
unk_756;NA;18;48.568999999999846
Pierre_HENRY;male;34;111.27100000000019
unk_15;NA;8;17.079000000000008
Christian_BRUNET;male;9;35.94999999999982
unk_1010;NA;1;1.9939999999999145
Andre_ELHADAD;male;21;193.31799999999964
Roland_GAILLARD;male;11;40.672999999999774
unk_547;NA;8;40.38999999999987
Johanne_PORTAL;female;14;128.788
Pascal_DISANT;male;3;29.762999999999977
unk_1115;NA;2;7.9849999999999
Benoit_FURIC;male;14;54.48099999999931
Daniel_COHN-BENDIT;male;2;20.175999999999817
Jean-Michel_GOLINSKY;male;23;102.29499999999996
Claude_LEROY;male;12;52.03800000000001
Frederic_BARREYRE;male;115;441.38900000000046
Dominique_BROMBERGER;male;735;3165.960999999998
Jeremy_COSTE;male;2;16.480000000000018
Martin_WINCKLER;male;305;910.4390000000003
unk_807;NA;17;54.31999999999971
unk_824;NA;7;20.91500000000019
unk_682;NA;1;2.326000000000022
Maurice_FUSIER;male;11;31.1220000000003
unk_1094;NA;4;37.629000000000076
Bertrand_LAFERRERE;male;2;14.228000000000065
Isabelle_ADJANI;female;12;63.30200000000002
Sinclair_CHANTEUR;male;63;207.60500000000002
unk_1047;NA;2;3.663000000000011
Pascal_DURAND;male;61;338.67500000000007
unk_5;NA;2;27.97799999999978
Laurent_DE_GROOTE;male;14;39.09100000000001
Marcel_CALVAT;male;5;17.475999999999658
Benedicte_TASSART;female;174;602.1370000000001
unk_1128;NA;1;7.62399999999991
Ernest-Antoine_SEILLIERE;male;242;918.9010000000009
unk_757;NA;2;2.2199999999998
Guilaume_PEPY;male;20;93.92899999999999
Tiffanie_OSSWALT;female;24;157.53000000000029
Olivier_TRUCHOT;male;3452;18922.648000000027
Jules_LAVIE;male;3;3.563000000000102
Jean-Philippe_MAURER;male;13;96.04299999999989
Frederic_CHARLES;male;29;110.92399999999998
Joel_COLLADO;male;996;3625.226000000001
Annabelle_ROULEAU;female;5;60.49600000000032
unk_786;NA;1;2.4249999999999545
Marin_KARMITZ;male;16;63.38400000000047
Philippe_SHYLE;male;10;20.569999999999993
Amgad_SADEK;male;80;353.04999999999836
unk_1178;NA;25;150.6820000000003
Ismael_HASSOUNEH;male;33;169.55299999999966
Frederic_MITTERRAND;male;18;111.76199999999983
Serge_GRINBAUM;male;6;18.118000000000393
unk_594;NA;2;7.16700000000003
Caroline_LEMOINE;female;3;35.56700000000046
Jean-Marie_PERNAULT;male;18;112.30699999999979
Francois-Xavier_MENAGE;male;13;104.97000000000003
Joanna_BRIFFAULT;female;6;34.639000000000124
Franck_MATHEVON;male;621;2366.6589999999997
Selim_BATEL;male;14;55.666999999999916
Jean-Daniel_LEVY;male;23;232.36200000000008
Emmanuel_CARRERE;male;16;118.02500000000032
Francois_LENGLET;male;50;373.3129999999999
Patrick_LELONG;male;71;324.57299999999987
Herve_RENCH;male;13;56.340000000000146
Alain_LIPIETZ;male;9;34.97000000000003
unk_754;NA;17;35.177999999999905
unk_1021;NA;4;18.165999999999713
Antoine_POLLEZ;male;18;119.91600000000028
Lucy_VINCENT;female;43;335.7170000000001
Arsene_WENGER;male;13;51.33800000000019
unk_812;NA;3;12.586999999999989
Jean-Noel_GUERINI;male;6;22.743999999999915
Pierre_KUPFERMAN;male;25;74.40999999999985
unk_1100;NA;1;3.728999999999985
Pierre-Alain_MUET;male;36;198.79800000000012
Christophe_LURIE;male;100;386.72299999999984
Jean_QUATREMER;male;2;22.665999999999713
Michele_TABAROT;female;35;272.3300000000004
Yves_DECAENS;male;1311;5607.164999999988
Thomas_DE_ROCHECHOUART;male;18;96.96099999999961
Anne_CHEPEAU;female;441;1731.1949999999993
Dalila_BERRITANE;female;11;63.321000000000026
Sophie_VAUDIN;female;17;67.56400000000008
Christian_NOYER;male;1;10.538999999999987
Philippe_HOUILLON;male;20;154.41499999999996
David_BERNSTEIN;male;5;8.243999999999687
Julien_RICHARD;male;8;86.89999999999964
unk_939;NA;16;46.320000000000164
unk_592;NA;3;10.510000000000218
Didier_TIRARD;male;6;27.485000000000127
unk_582;NA;6;10.157999999999902
Marie-Claude_BONNEVILLE;female;92;375.9910000000001
Jean-Charles_STEYGER;male;35;266.89599999999984
Marc_KRAVETZ;male;161;373.4659999999999
unk_1009;NA;1;5.477000000000089
Henry_BUZY_CAZAUX;male;8;41.72900000000004
Gilles_SOULIER;male;2;12.105000000000018
Christian_PONCELET;male;2;9.159000000000106
Irene_CLERC;female;20;119.15000000000009
Helene_MANGIARDI;female;17;140.75999999999993
Cecile_OLLIVIER;female;22;218.2309999999996
unk_823;NA;4;15.080999999999563
Didier_DECOIN;male;1;9.367999999999938
Michel_BERGA;male;49;220.09799999999973
unk_1176;NA;27;161.41499999999868
Dominique_LECOMTE;female;17;63.50299999999993
unk_956;NA;2;8.88299999999981
Frederic_CUVILLIER;male;1;12.79200000000003
Thierry_TAPONIER;male;5;25.416000000000054
Christian_PROUTEAU;male;51;329.5100000000002
unk_720;NA;1;1.80600000000004
Renald_LUZIER;male;1;7.384999999999991
unk_672;NA;1;1.2020000000002256
Dominique_BROCARD;male;15;61.981999999999985
Virginie_PHULPIN;female;24;232.68600000000012
Jean_WEISSENBACH;male;13;46.96399999999994
Emmanuel_SCHWARTZENBERG;male;52;222.3839999999991
Patrick_LEGUIL;male;34;91.66999999999962
unk_677;NA;1;3.0149999999998727
Charles_MELCER;male;30;228.54000000000042
Frederic_BOBIN;male;12;49.840999999999894
Sophie_MASSIEU;female;14;52.346000000000004
Dominique_MOISI;male;188;598.7820000000004
Alain_TOUSSAINT;male;13;34.360999999999876
Yvan_LACHAUD;male;79;313.49000000000046
Christophe_DEWAELE;male;5;12.44099999999986
Julia_LE_CORREC;female;28;262.35699999999963
unk_1208;NA;15;82.8710000000001
Lionel_THOMPSON;male;113;476.7930000000001
Jerome_CHAPUIS;male;3;7.586999999999996
unk_501;NA;4;14.18600000000015
Cecile_ESMENGIAUD;female;5;26.574999999999932
Sebastien_ROCHER;male;12;40.00700000000006
Adrien_GINDRE;male;18;169.87699999999995
Daniel_MALCORPS;male;8;20.63499999999999
Maria_MALAGARDIS;female;241;622.2259999999999
Bruno_LE_ROUX;male;16;166.04700000000003
unk_1163;NA;1;5.957999999999856
Jean-Pierre_DAGUZAN;male;43;354.6009999999999
Thierry_REY;male;1;9.331000000000017
Stephane_HISCOCK;male;24;88.8610000000001
Jean-Pascal_ASSAILLY;male;22;69.452
Jean_LARDIN;male;9;34.5949999999998
Esther_BENBASSA;female;2;28.322999999999865
Jean-Bernard_GUYON;male;9;37.25
Peer_DE_JONG;male;155;561.3389999999999
Sandra_LARUE;female;11;72.4670000000001
Philippe_BARDONNAUD;male;10;46.46899999999994
Elio_DI_RUPO;male;3;10.469000000000023
Francois_HOLLANDE;male;593;2216.996999999998
Nadine_MORANO;female;17;139.45900000000006
unk_690;NA;3;4.903000000000247
David_ASSOULINE;male;38;306.1450000000002
Christophe_DIREMSZIAN;male;15;91.46699999999998
unk_538;NA;11;22.024000000000342
unk_563;NA;12;38.98299999999995
Vanessa_DESCOURAUX;female;27;90.29700000000093
Florence_FRESNEL;female;27;219.9659999999999
unk_846;NA;1;1.4420000000000073
Francis_LEGRAND;male;16;64.14300000000003
Robert_ROCHEFORT;male;22;203.9689999999987
Alain_GALLOPIN;male;7;28.70800000000017
unk_916;NA;1;0.6929999999999836
Jean-Pierre_MERCIER;male;22;181.83100000000036
Jean-Vincent_PLACE;male;80;640.2579999999999
unk_1114;NA;1;4.734000000000037
Ani_BASAR;female;18;173.8040000000002
Isabelle_DELAUDE;female;40;114.42200000000007
unk_578;NA;3;7.830999999999904
Christophe_REGNARD;male;89;368.88699999999926
Razzy_HAMMADI;male;34;256.12299999999993
Claude_BARTOLONE;male;67;107.22199999999987
unk_1165;NA;1;14.974999999999909
unk_580;NA;2;6.745999999999981
Brigitte_JEANPERRIN;female;90;409.9709999999998
unk_959;NA;1;2.974999999999909
unk_343;NA;18;51.113999999999976
Kouider_OKBI;male;1;7.939999999999998
unk_708;NA;1;1.0790000000001783
Jean-Christophe_LAGARDE;male;44;374.9890000000001
unk_764;NA;4;15.525999999999897
unk_787;NA;1;1.5109999999999673
unk_632;NA;16;78.22199999999998
Jean-Paul_RAPPENEAU;male;17;52.03200000000015
unk_1174;NA;1;12.539999999999964
unk_922;NA;8;30.563999999999396
Valerie_CROVA;female;53;170.65999999999997
Jean-Claude_PAJAK;male;19;73.22200000000002
Avner_CHAKI;male;11;56.17099999999999
Patrick_COX;male;14;42.950000000000045
Olivier_MAZEROLLE;male;140;911.2950000000001
Virginie_GOUBIER;female;11;96.66700000000014
Laurent_WAUQUIEZ;male;92;443.7479999999988
Didier_MIGAUD;male;4;39.283000000000015
unk_706;NA;2;2.3350000000000364
unk_570;NA;1;1.8240000000000691
Martin_HIRSCH;male;20;60.31599999999992
Pierre_BILLAUD;male;233;764.1590000000003
unk_1011;NA;1;4.963999999999942
Romain_AUZUI;male;23;104.99700000000007
David_KOUBBI;male;6;51.95000000000002
Mathieu_DRIDA;male;31;175.5970000000002
unk_798;NA;3;10.840000000000146
unk_583;NA;3;10.72400000000016
Laetitia_CHARBONNEL;female;7;27.026000000000067
unk_750;NA;1;2.2799999999999727
unk_1122;NA;1;6.780999999999949
Gerard_FRIEDLANDER;male;52;183.00900000000001
unk_994;NA;1;4.651000000000067
Guy_DRUT;male;13;53.077999999999975
unk_542;NA;16;69.57199999999966
unk_813;NA;4;11.615999999999985
Mathieu_COACHE;male;138;935.2710000000006
Mohamed_DOUHANE;male;1;13.371999999999844
unk_596;NA;6;9.882000000000062
unk_511;NA;2;10.101999999999862
unk_766;NA;4;15.347999999999956
unk_468;NA;1;0.8330000000000837
unk_626;NA;12;50.061000000000035
unk_1250;NA;9;59.690000000000055
unk_926;NA;1;1.0239999999998872
unk_351;NA;6;11.238999999999976
unk_1133;NA;1;9.447000000000003
Nedim_GURSEL;male;36;133.4530000000001
Jean-Michel_BOUCHERON;male;1;12.049999999999955
unk_655;NA;2;7.746000000000056
Jerome_DORVILLE;male;32;123.712
Clementine_MALIGORNE;female;28;234.34999999999997
unk_676;NA;9;29.83100000000013
Caroline_MIER;female;10;67.49600000000002
Helene_PEDECHE;female;2;8.128999999999962
unk_1154;NA;7;35.776999999999816
Harold_HYMAN;male;18;153.01000000000028
unk_662;NA;2;14.087999999999738
Corinne_FUGLER;female;9;39.214999999999975
Guillaume_GRUBER;male;7;53.052999999999884
Nicolas_POINCARE;male;23;94.457
Charlotte_DEKEYSER;female;3;17.03800000000001
Didier_CAZEAUX;male;4;18.08199999999988
Gaetane_MESLIN;female;43;372.5060000000017
Charles_GUENE;male;1;4.6340000000000146
unk_777;NA;2;7.197999999999865
unk_1121;NA;2;4.686000000000149
unk_730;NA;1;0.8440000000000509
Andre-Michel_VENTRE;male;20;61.458
unk_952;NA;12;43.34299999999996
Luc_ABRATKIEWICZ;male;9;23.073999999999984
Didier_RIDORET;male;90;384.2409999999997
Christophe_DE_PONFILLY;male;126;392.275
unk_486;NA;3;12.580999999999676
unk_1158;NA;6;38.5510000000001
Bernard_ROMAN;male;26;120.78899999999987
Carl_LANG;male;1;0.8079999999999927
unk_729;NA;2;3.38799999999992
unk_586;NA;9;29.819999999999993
Dominique_ROCH;female;7;66.755
Denis_SMIRO;male;10;49.45900000000006
unk_885;NA;1;1.2000000000002728
Pierre_SANE;male;16;63.50400000000002
Olivier_FERRAND;male;29;241.8429999999999
Jean-Michel_COSTES;male;8;60.69099999999992
Samuel_GILLES;male;4;21.44899999999984
Caroline_MECARY;female;22;178.29299999999967
unk_647;NA;1;1.2019999999999982
Virginie_GOMEZ;female;7;60.32400000000001
unk_1152;NA;5;30.785000000000196
unk_1036;NA;1;2.4349999999999454
Bernard_STEPHANE;male;99;294.3140000000003
Johnny_ECKER;male;6;24.377000000000066
Jean-Marie_LE_PEN;male;428;1376.882
Thomas_SOULIE;male;97;697.137
unk_740;NA;30;81.47900000000004
Marine_CHAILLOUX;female;9;61.872000000000185
unk_601;NA;4;13.092999999999961
Sandrine_HOUDIN;female;9;42.600999999999885
Marie-Sophie_DESAULLE;female;9;40.902000000000044
Benoit_HAMON;male;90;709.344
Gerard_ASCHIERI;male;9;35.15099999999984
Geoffroy_DIDIER;male;31;187.70799999999997
unk_861;NA;3;10.402000000000044
Bruno_SATIN;male;26;205.97599999999875
Roland_COUTANCEAU;male;19;187.72400000000027
Ulrike_GUEROT;female;22;211.54700000000003
Philippe_POUSSINET;male;15;56.24400000000003
Kelly_LAFFIN;female;10;107.24600000000027
unk_30;NA;4;31.779000000000053
unk_645;NA;1;2.01400000000001
Jean_RESSEGUIE;male;65;508.3580000000004
Bernard_LUBERT;male;10;41.18299999999999
unk_742;NA;7;36.45100000000002
Kamal_ABDOURAHIM;male;19;84.12600000000006
unk_896;NA;8;37.50999999999976
Florian_GAZAN;male;19;136.35300000000007
unk_629;NA;14;45.37300000000005
Jean-Luc_TROUSSEL;male;17;71.9409999999998
Segolene_ROYAL;female;43;254.54400000000032
Antoine_VERLAIN;male;37;125.10000000000014
Elisabeth_GUIGOU;female;135;964.9179999999999
Michel_ZERR;male;8;72.04899999999998
unk_703;NA;2;8.172000000000025
unk_1147;NA;20;55.625999999999635
Jo-Wilfried_TSONGA;male;2;20.944000000000017
unk_617;NA;1;3.366999999999962
Marie_LABAT;female;38;167.12499999999997
Andre_BRETON;male;2;3.1800000000000637
Guillaume_PAUL;male;20;65.54999999999973
unk_539;NA;3;12.673999999999978
Johann_LONFAT;male;9;37.01400000000001
Myriam_ENCAOUA;female;66;420.5879999999995
unk_663;NA;50;150.5569999999997
Antoine_LY;male;35;98.44400000000087
Stephane_SANSEVERINO;male;1;10.948000000000093
Nicolas_JAMAIN;male;29;215.99200000000042
unk_1117;NA;1;1.3360000000000127
unk_593;NA;1;2.9100000000003092
Nicolas_HULOT;male;5;33.31199999999993
Christophe_BORGEL;male;47;240.69799999999987
Stephane_PAOLI;male;913;3242.0879999999997
unk_792;NA;1;5.053999999999633
Anthony_ROUGIER;male;7;30.51800000000003
Catherine_LEMORTON;female;31;107.32500000000016
Elisabeth_DEDINET;female;26;115.67399999999998
Patricia_ADAM;female;3;27.264000000000124
Alain_ALLINANT;male;36;82.54999999999995
Laurent_FABIUS;male;64;306.3979999999993
unk_681;NA;1;1.5509999999999309
unk_725;NA;2;3.3239999999996144
Isabelle_DOR;female;66;226.93900000000014
Gregory_CARET;male;23;164.94800000000032
Philippe_REVERCHON;male;15;87.89499999999998
unk_767;NA;2;2.299000000000021
Ali_SOUMARE;male;1;13.151000000000067
Catherine_MONET;female;87;336.9459999999998
Bertrand_MERLETTE;male;10;56.969000000000165
Patrick_GONTHIER;male;2;15.308999999999969
unk_1160;NA;6;22.317000000000007
unk_1096;NA;5;13.828999999999894
Bernard_CAZENEUVE;male;11;125.34300000000007
Gilles_CARREZ;male;32;250.8989999999988
unk_709;NA;4;21.35199999999986
Isabel_PASQUIER;female;182;559.9960000000009
Bernard_HOUDIN;male;64;247.4750000000007
Marie_EVE;female;19;67.89800000000002
Francoise_NICOLAS;female;6;56.07499999999999
Laurent_MURAWIEC;male;201;910.1810000000005
unk_550;NA;3;8.523000000000138
Enrique_VIRRA_CAMPOS;male;6;31.914999999999964
Claude_BOCAGE;male;10;51.266999999999996
Magali_DELEUIL;female;5;22.28099999999995
David_LAPPARTIENT;male;3;20.355000000000018
Luc_FERRY;male;3;24.333999999999946
Dominique_THIERRY;male;133;521.4029999999999
Julia_DELAGE;female;13;125.51199999999994
Marc_ALVAREZ;male;3;4.939999999999941
unk_845;NA;33;115.65900000000019
Thomas_MISRACHI;male;117;852.2620000000014
Bertrand_POIROT-DELPECH;male;8;41.174999999999955
unk_556;NA;1;2.231999999999971
Gerard_PANNIER;male;7;27.958999999999833
Pierre_BERGE;male;2;6.479000000000042
unk_1038;NA;2;2.6230000000000473
unk_768;NA;1;5.382000000000062
Jean-Pierre_BEL;male;3;21.500999999999863
unk_1166;NA;18;84.50100000000003
unk_503;NA;7;35.902000000000044
unk_774;NA;2;4.394000000000048
Jean-Francois_RHEIN;male;68;318.1539999999993
Jacques_CUNAT;male;5;20.246999999999957
unk_738;NA;13;59.11500000000001
Marion_BERNARD;female;14;61.37900000000036
Etienne_CANIARD;male;2;24.75999999999999
Lucie_LOURDELLE;female;6;34.10200000000009
Christian_FILITZ;male;12;41.92900000000009
unk_856;NA;9;49.677000000000135
Jacqueline_FRAYSSE;female;18;117.36699999999973
Andre_CHASSAIGNE;male;12;121.02600000000018
unk_983;NA;53;180.3410000000008
Jean-Philippe_DENIAU;male;11;44.36200000000008
unk_557;NA;1;1.2739999999998872
Marine_LE_PEN;female;117;578.5770000000002
Yves_MARIGNAC;male;55;280.88900000000103
unk_718;NA;3;6.791000000000167
Francois_LOOS;male;15;55.06200000000035
Alain_CHEVALLIER;male;5;13.99200000000019
Nicolas_BEYTOUT;male;2;5.383999999999901
Dominique_HERMIER;male;1;5.411000000000058
unk_1151;NA;6;22.47300000000007
Benoit_COLLOMBAT;male;240;811.7639999999999
unk_910;NA;4;15.71200000000016
Henri_STASSINET;male;20;67.57600000000002
Michael_ELMAN;male;7;48.90999999999997
unk_635;NA;2;3.4039999999995416
Pierre_LE_MARC;male;655;2672.2680000000005
Jacques_DERRIDA;male;513;1430.2130000000013
unk_453;NA;10;40.23000000000002
Francois_VIOT;male;31;206.20099999999945
Jeremie_HARTMANN;male;70;410.3260000000001
unk_953;NA;6;29.220000000000027
Luc_CHATEL;male;73;420.2429999999989
Pascal_BONIFACE;male;58;292.7989999999993
unk_1150;NA;8;40.69199999999958
Patrick_BEYLE;male;23;72.08300000000031
Alain_GASTAL;male;23;63.59400000000005
Gerard_MENUEL;male;17;109.50000000000011
unk_565;NA;6;18.20500000000004
Thomas_LEQUERTIER;male;213;2183.2420000000006
Odile_DUTERTRE;female;35;132.15300000000002
Laetitia_SOUDY;female;26;243.97499999999957
unk_1125;NA;1;3.2000000000000455
Louis_JOBARD;male;5;53.62600000000006
unk_589;NA;1;4.382000000000062
unk_1049;NA;2;11.341999999999643
Patrick_BOYER;male;616;2541.000999999998
Ousmane_KEITA;male;10;82.322
Xavier_NIEL;male;5;20.14699999999948
Christian_BENASSE;male;36;271.19100000000026
Ruggero_DE_PAS;male;1;2.8859999999999673
Jean-Guy_TALAMONI;male;19;73.63
unk_572;NA;1;2.0700000000001637
Eric_DE_CAUMONT;male;26;232.10500000000047
Nicole_BELLOUBET_FRIER;female;5;22.743999999999687
Laurence_PARISOT;female;16;88.37600000000003
Nathalie_SIAT;female;1;14.141999999999939
Pierre_BERCIS;male;136;505.299
Maxime_COGNY;male;6;67.51700000000005
unk_921;NA;4;4.792000000000371
Frederick_GERSAL;male;24;108.61500000000024
unk_497;NA;6;10.02200000000039
unk_1017;NA;12;42.75199999999995
unk_1175;NA;3;19.990999999999985
Christophe_LANDRIEAU;male;2;16.874000000000024
Anne_GROMMERCH;female;16;112.89999999999998
unk_1044;NA;2;2.019000000000119
unk_882;NA;1;1.3029999999998836
Erik_ORSENNA;male;7;37.572000000000116
Jean-Marc_VENTILLARD;male;12;42.887999999999465
Jonathan_HAYOUN;male;29;288.47300000000064
Pierre_CONTESSE;male;2;16.537000000000035
Jean_JOUZEL;male;32;237.42699999999968
Sophie_BECHEREL;female;32;138.2640000000003
Selcuk_DEMIR;male;2;17.741999999999962
unk_1097;NA;2;23.609000000000037
Jean-Jacques_URVOAS;male;59;307.8889999999995
unk_444;NA;19;67.35800000000012
Gerard_CHARASSIER;male;6;42.91399999999999
unk_702;NA;6;14.764999999999873
unk_358;NA;20;43.75400000000036
Jacques_SEVILLA;male;8;20.392000000000053
Olivier_DE_RINCQUESEN;male;295;760.4740000000002
Alain_KRAKOVITCH;male;6;28.66300000000001
unk_1113;NA;2;6.470000000000027
Jean-Claude_MERCIER;male;4;30.024999999999977
Sonia_GHEZALI;female;5;21.311000000000092
unk_1170;NA;1;10.818000000000211
unk_1089;NA;2;5.8279999999999745
Jacques_MYARD;male;30;100.8259999999998
Andre_VALLINI;male;4;29.30999999999983
Guy_DELCOURT;male;55;382.1720000000021
Philippe_SALVADOR;male;35;280.3629999999994
Serge_BLANCO;male;11;53.68299999999999
Francois_CABRERA;male;15;65.279
unk_598;NA;2;4.697999999999865
unk_873;NA;4;11.263999999999783
Beatrice_CERETTI;female;89;385.7299999999991
Christine_LAUGIER;female;1;9.295000000000073
Caroline_BAUER;female;11;93.48399999999992
Romain_BARNIER;male;2;16.230000000000018
Bernard_MILLET;male;3;10.361999999999966
Christian_PIQUET;male;1;0.7799999999999727
Luc_BESSON;male;67;288.7920000000006
Louis_VIANNET;male;4;13.347999999999956
Patricia_MARTIN;female;703;1943.0679999999977
unk_657;NA;5;19.416000000000167
Idrissa_SECK;male;2;12.031000000000063
Aurelien_ROMANO;male;6;53.69499999999982
unk_560;NA;5;17.78400000000005
Alain_BOCQUET;male;26;106.81299999999987
Virgile_CAILLET;male;29;235.1519999999996
unk_912;NA;2;2.0519999999997935
Herve_GAYMARD;male;45;142.25299999999987
Florent_GERMAIN;male;11;120.08499999999958
Jean-Philippe_MULLER;male;4;17.829999999999927
Roland_GAUZE;male;7;20.202000000000226
unk_830;NA;4;18.604000000000006
Jean-Baptiste_PREDALI;male;103;924.9459999999992
Roger_KAROUTCHI;male;8;36.077
Alain_CAYZAC;male;36;214.30999999999995
Aurelie_FILIPPETTI;female;17;130.04399999999976
Jean-Francois_ROUBAUD;male;38;216.8710000000002
Nicolas_STOUFFLET;male;95;325.4649999999998
Jean-Louis_MALISSE;male;106;363.6080000000002
Urs_VELLER;male;2;5.803000000000111
unk_1034;NA;10;43.96499999999969
Philippe_SEGUIN;male;57;230.01299999999992
unk_951;NA;26;90.92699999999968
unk_734;NA;9;36.996000000000095
unk_701;NA;13;56.033000000000015
unk_972;NA;4;3.8319999999999936
unk_1016;NA;1;1.0300000000000011
Patrick_BALKANY;male;75;365.1869999999999
unk_822;NA;6;32.605999999999995
Jean-Pierre_GARRIGUES;male;1;12.541999999999916
Jean-Michel_BERGES;male;3;10.972000000000094
Kathia_GILDER;female;77;669.14
Alexandre_ORLOV;male;5;26.176999999999964
unk_1222;NA;15;110.90999999999985
Emmanuel_DELATTRE;male;80;241.57899999999972
unk_566;NA;2;4.361999999999625
Simon_TIVOLLE;male;1323;5460.470999999994
unk_1149;NA;12;47.3000000000001
unk_782;NA;1;4.367999999999938
Dominique_RIZET;male;36;198.13200000000052
unk_1153;NA;18;117.72400000000067
unk_686;NA;5;21.30099999999993
unk_544;NA;3;4.739999999999895
Gerard_SCHALLER;male;31;210.66500000000087
Olivier_FALORNI;male;3;31.067000000000007
Dominique_ANDRE;female;71;258.47399999999993
Bernadette_CHAMONAZ;female;614;2676.2730000000015
unk_493;NA;2;1.8669999999997344
unk_785;NA;6;16.121999999999844
Aurelie_SFEZ;female;53;135.56500000000028
Gerard_ROUGIER;male;9;35.958000000000084
unk_540;NA;1;2.60799999999972
Claude_MEINAU;male;101;373.4760000000001
unk_817;NA;10;35.24300000000005
Viviane_REDING;female;4;31.862999999999943
unk_1066;NA;2;12.88000000000011
unk_726;NA;3;7.8849999999997635
Pierre_SALVIAC;male;26;154.51699999999892
Rudy_SALLES;male;19;104.62800000000016
unk_783;NA;3;10.870000000000346
unk_609;NA;2;5.817999999999756
unk_618;NA;7;15.229000000000042
unk_795;NA;2;7.275000000000091
Francois_GAULT;male;10;40.903999999999996
Florent_GUYOTAT;male;22;85.41100000000006
Claude_BARRIER;male;35;219.65500000000156
unk_575;NA;5;14.690999999999804
Christophe_PRIOU;male;6;46.35000000000002
Michel_BARTHELEMY;male;3;23.185000000000002
Helene_JOUAN;female;115;455.12999999999994
unk_880;NA;2;4.724999999999909
Bruno_LE_MAIRE;male;79;457.8129999999999
Marie-Anne_MONTCHAMP;female;3;19.365999999999985
unk_1068;NA;9;35.097999999999956
unk_906;NA;4;17.7410000000001
Jean-Paul_LEDUC;male;17;60.103000000000065
unk_699;NA;1;4.943000000000211
Stephane_BERTHOMET;male;11;35.710999999999785
Henri_SANNIER;male;5;30.582999999999885
unk_1090;NA;5;10.195000000000164
Jose_BOVE;male;6;24.86099999999999
Claire_MESUREUR;female;12;51.077000000000226
Dominique_MANENT;female;13;52.940000000000055
Franck_COGNARD;male;45;174.14200000000005
Jean-Pierre_KUCHEIDA;male;20;79.29999999999995
Samia_BAMIER;female;16;67.81000000000006
Pascal_BOULARD;male;26;77.80900000000042
Luc_LEMONNIER;male;100;416.76
Francoise_BRIE;female;14;55.10600000000002
