id_turn;start_time;end_time;id_speaker;gender;id_episode;id_show;id_corpus;id_speaker_class
22822;1284.356;1292.253;2767;male;269;10;3;2
22823;1292.253;1300.334;2640;male;269;10;3;4
22824;1300.334;1307.461;2767;male;269;10;3;2
22825;1308.115;1311.429;2767;male;269;10;3;2
22826;1311.765;1323.549;2767;male;269;10;3;2
22827;1324.042;1324.722;2640;male;269;10;3;4
22828;1324.722;1325.602;2768;female;269;10;3;1
22829;1325.998;1326.575;2640;male;269;10;3;4
22830;1335.023;1337.808;2640;male;269;10;3;4
22831;1337.808;1338.494;2766;male;269;10;3;1
22832;1338.494;1340.031;2640;male;269;10;3;4
22833;1340.031;1340.696;2766;male;269;10;3;1
22834;1340.696;1345.357;2640;male;269;10;3;4
22835;1345.357;1345.893;2766;male;269;10;3;1
22836;1345.893;1347.225;2640;male;269;10;3;4
22837;1347.432;1349.171;2640;male;269;10;3;4
22838;1349.171;1350.572;2766;male;269;10;3;1
22839;1350.785;1352.027;2640;male;269;10;3;4
22840;1352.027;1353.288;2766;male;269;10;3;1
22841;1353.288;1355.563;2640;male;269;10;3;4
22842;1355.563;1357.567;2766;male;269;10;3;1
22843;1358.137;1359.254;2766;male;269;10;3;1
22844;1359.254;1359.706;2640;male;269;10;3;4
22845;1359.706;1360.034;2766;male;269;10;3;1
22846;1360.034;1363.142;2640;male;269;10;3;4
22847;1363.447;1364.192;2766;male;269;10;3;1
22848;1364.553;1366.247;2766;male;269;10;3;1
22849;1366.247;1370.143;2640;male;269;10;3;4
22850;1370.143;1378.172;2766;male;269;10;3;1
22851;1378.902;1386.164;2640;male;269;10;3;4
22852;1386.164;1389.382;2766;male;269;10;3;1
22853;1389.382;1390.501;2640;male;269;10;3;4
22854;1390.501;1391.495;2766;male;269;10;3;1
22855;1391.495;1396.265;2640;male;269;10;3;4
22856;1396.265;1401.951;2766;male;269;10;3;1
22857;1402.397;1412.359;2640;male;269;10;3;4
22858;1412.359;1419.745;2766;male;269;10;3;1
22859;1419.745;1420.399;2640;male;269;10;3;4
22860;1420.399;1424.436;2766;male;269;10;3;1
22861;1424.436;1427.133;2640;male;269;10;3;4
22862;1427.546;1428.174;2640;male;269;10;3;4
22863;1428.174;1437.694;2766;male;269;10;3;1
22864;1438.002;1442.098;2640;male;269;10;3;4
22865;1442.098;1464.278;2766;male;269;10;3;1
22866;1465.778;1466.826;2640;male;269;10;3;4
22867;1466.826;1468.21;2766;male;269;10;3;1
22868;1468.21;1473.967;2640;male;269;10;3;4
22869;1473.967;1474.955;2766;male;269;10;3;1
22870;1475.336;1478.336;2640;male;269;10;3;4
22871;1478.336;1481.76;2767;male;269;10;3;2
22872;1481.76;1482.834;2767;male;269;10;3;2
22873;1483.32;1485.885;2767;male;269;10;3;2
22874;1486.475;1489.982;2767;male;269;10;3;2
22875;1490.475;1494.11;2767;male;269;10;3;2
22876;1494.11;1496.127;2640;male;269;10;3;4
22877;1496.127;1497.201;2767;male;269;10;3;2
22878;1497.694;1499.207;2767;male;269;10;3;2
22879;1499.422;1501.699;2767;male;269;10;3;2
22880;1501.912;1505.614;2767;male;269;10;3;2
22881;1505.614;1506.216;2640;male;269;10;3;4
22882;1506.216;1509.781;2767;male;269;10;3;2
22883;1509.781;1510.086;2640;male;269;10;3;4
22884;1510.086;1511.597;2767;male;269;10;3;2
22885;1511.894;1514.873;2767;male;269;10;3;2
22886;1515.082;1517.628;2767;male;269;10;3;2
22887;1518.009;1519.496;2767;male;269;10;3;2
22888;1520.137;1528.244;2767;male;269;10;3;2
22889;1528.58;1534.739;2767;male;269;10;3;2
22890;1535.025;1536.092;2767;male;269;10;3;2
22891;1536.092;1543.295;2640;male;269;10;3;4
22892;1543.295;1560.116;2766;male;269;10;3;1
22893;1560.344;1566.584;2640;male;269;10;3;4
22894;1566.584;1568.835;2766;male;269;10;3;1
22895;1568.835;1571.723;2640;male;269;10;3;4
22896;1571.723;1577.315;2766;male;269;10;3;1
22897;1577.636;1592.308;2640;male;269;10;3;4
22898;1610.021;1617.435;2640;male;269;10;3;4
22899;1617.435;1618.272;2770;male;269;10;3;1
22900;1618.272;1618.771;2640;male;269;10;3;4
22901;1618.771;1619.419;2771;male;269;10;3;1
22902;1619.419;1623.978;2640;male;269;10;3;4
22903;1623.978;1627.564;2770;male;269;10;3;1
22904;1627.785;1628.588;2640;male;269;10;3;4
22905;1628.588;1633.091;2771;male;269;10;3;1
22906;1633.091;1637.019;2640;male;269;10;3;4
22907;1637.019;1639.371;2771;male;269;10;3;1
22908;1639.838;1643.818;2640;male;269;10;3;4
22909;1643.818;1650.35;2770;male;269;10;3;1
22910;1650.862;1659.477;2640;male;269;10;3;4
22911;1659.477;1660.584;2770;male;269;10;3;1
22912;1660.584;1661.356;2640;male;269;10;3;4
22913;1661.356;1661.797;2770;male;269;10;3;1
22914;1662.152;1665.844;2640;male;269;10;3;4
22915;1665.844;1667.483;2770;male;269;10;3;1
22916;1667.483;1670.788;2640;male;269;10;3;4
22917;1670.788;1671.726;2770;male;269;10;3;1
22918;1671.726;1673.163;2771;male;269;10;3;1
22919;1673.163;1673.419;2770;male;269;10;3;1
22920;1673.419;1685.411;2640;male;269;10;3;4
22921;1685.999;1688.037;2640;male;269;10;3;4
22922;1688.037;1688.87;2771;male;269;10;3;1
22923;1688.87;1690.351;2640;male;269;10;3;4
22924;1702.231;1712.563;2640;male;269;10;3;4
22925;1712.763;1714.414;2640;male;269;10;3;4
22926;1714.414;1716.702;2767;male;269;10;3;2
22927;1716.702;1720.363;2640;male;269;10;3;4
22928;1720.363;1723.64;2767;male;269;10;3;2
22929;1723.64;1732.173;2640;male;269;10;3;4
22930;1732.173;1732.743;2767;male;269;10;3;2
22931;1732.743;1733.339;2640;male;269;10;3;4
22932;1733.339;1733.916;2767;male;269;10;3;2
22933;1733.916;1755.18;2640;male;269;10;3;4
22934;1755.494;1759.105;2640;male;269;10;3;4
22935;137.751;146.844;2647;male;270;10;3;4
22936;147.1;156.184;2647;male;270;10;3;4
22937;156.184;157.079;2772;male;270;10;3;2
22938;157.079;160.679;2647;male;270;10;3;4
22939;160.679;165.055;2772;male;270;10;3;2
22940;165.055;165.563;2647;male;270;10;3;4
22941;165.563;169.237;2772;male;270;10;3;2
22942;169.237;169.722;2647;male;270;10;3;4
22943;169.94;174.565;2647;male;270;10;3;4
22944;174.885;176.734;2647;male;270;10;3;4
22945;177.086;178.726;2772;male;270;10;3;2
22946;178.726;182.824;2647;male;270;10;3;4
22947;182.997;185.639;2772;male;270;10;3;2
22948;186.066;186.742;2772;male;270;10;3;2
22949;187.385;198.488;2647;male;270;10;3;4
22950;198.488;199.553;2772;male;270;10;3;2
22951;199.553;205.517;2647;male;270;10;3;4
22952;205.517;209.622;2772;male;270;10;3;2
22953;210.25;211.113;2772;male;270;10;3;2
22954;211.113;217.542;2647;male;270;10;3;4
22955;217.542;219.27;2772;male;270;10;3;2
22956;219.27;219.931;2647;male;270;10;3;4
22957;220.279;223.313;2772;male;270;10;3;2
22958;223.313;230.019;2647;male;270;10;3;4
22959;230.332;233.356;2772;male;270;10;3;2
22960;233.356;234.483;2647;male;270;10;3;4
22961;234.483;234.807;2772;male;270;10;3;2
22962;234.807;235.066;2647;male;270;10;3;4
22963;235.066;235.401;2772;male;270;10;3;2
22964;235.401;237.127;2647;male;270;10;3;4
22965;237.127;237.706;2772;male;270;10;3;2
22966;237.706;238.231;2647;male;270;10;3;4
22967;238.689;245.199;2647;male;270;10;3;4
22968;245.199;247.669;2772;male;270;10;3;2
22969;247.99;248.753;2647;male;270;10;3;4
22970;248.753;249.476;2772;male;270;10;3;2
22971;250.078;250.67;2647;male;270;10;3;4
22972;251.114;252.832332928;2647;male;270;10;3;4
22973;252.832332928;253.309;2772;male;270;10;3;2
22974;253.882;259.328;2647;male;270;10;3;4
22975;259.328;270.134;2772;male;270;10;3;2
22976;270.343;271.326;2647;male;270;10;3;4
22977;271.326;272.924;2772;male;270;10;3;2
22978;272.924;280.272;2647;male;270;10;3;4
22979;280.551;283.324;2772;male;270;10;3;2
22980;283.696;286.547;2772;male;270;10;3;2
22981;286.547;289.134;2647;male;270;10;3;4
22982;289.134;289.943;2772;male;270;10;3;2
22983;290.706;293.558;2647;male;270;10;3;4
22984;293.88;299.69;2772;male;270;10;3;2
22985;299.69;305.167;2647;male;270;10;3;4
22986;305.167;306.677;2772;male;270;10;3;2
22987;306.878;311.334;2647;male;270;10;3;4
22988;311.334;311.621;2772;male;270;10;3;2
22989;311.817;313.133;2647;male;270;10;3;4
22990;313.133;314.185;2772;male;270;10;3;2
22991;314.185;320.761;2647;male;270;10;3;4
22992;320.761;321.516;2772;male;270;10;3;2
22993;322.402;326.792;2772;male;270;10;3;2
22994;326.792;330.212;2647;male;270;10;3;4
22995;330.453;331.053;2772;male;270;10;3;2
22996;331.053;332.849;2647;male;270;10;3;4
22997;332.849;337.686;2772;male;270;10;3;2
22998;337.686;339.322;2647;male;270;10;3;4
22999;339.322;342.028;2772;male;270;10;3;2
23000;342.606;343.896;2772;male;270;10;3;2
23001;343.896;348.481;2647;male;270;10;3;4
23002;348.863;353.678;2647;male;270;10;3;4
23003;353.678;356.236;2772;male;270;10;3;2
23004;356.236;361.668;2647;male;270;10;3;4
23005;361.668;362.439;2772;male;270;10;3;2
23006;363.047;365.316;2772;male;270;10;3;2
23007;365.316;370.962;2647;male;270;10;3;4
23008;370.962;372.437;2772;male;270;10;3;2
23009;372.437;373.066;2647;male;270;10;3;4
23010;373.066;373.714;2772;male;270;10;3;2
23011;375.418;387.311;2647;male;270;10;3;4
23012;387.311;389.802;2772;male;270;10;3;2
23013;389.802;390.256;2647;male;270;10;3;4
23014;391.102;395.49;2647;male;270;10;3;4
23015;395.49;399.321;2772;male;270;10;3;2
23016;399.321;399.72;2647;male;270;10;3;4
23017;399.72;403.297167753;2772;male;270;10;3;2
23018;403.297167753;403.624;2647;male;270;10;3;4
23019;404.106;406.571;2647;male;270;10;3;4
23020;406.571;407.075;2772;male;270;10;3;2
23021;407.849;410.786;2772;male;270;10;3;2
23022;410.786;411.112;2647;male;270;10;3;4
23023;411.112;412.346;2772;male;270;10;3;2
23024;413.079;413.328;2772;male;270;10;3;2
23025;413.328;416.533;2647;male;270;10;3;4
23026;416.533;417.31;2772;male;270;10;3;2
23027;417.31;420.768;2647;male;270;10;3;4
23028;420.768;421.614;2772;male;270;10;3;2
23029;421.614;424.238;2647;male;270;10;3;4
23030;424.238;424.933;2772;male;270;10;3;2
23031;426.13;429.577;2772;male;270;10;3;2
23032;430.04;438.826;2772;male;270;10;3;2
23033;438.826;439.006;2647;male;270;10;3;4
23034;439.006;440.2;2772;male;270;10;3;2
23035;440.2;441.263;2647;male;270;10;3;4
23036;441.263;442.259;2772;male;270;10;3;2
23037;442.259;446.968;2647;male;270;10;3;4
23038;447.306;453.622;2647;male;270;10;3;4
23039;453.622;454.497;2772;male;270;10;3;2
23040;454.497;454.858;2647;male;270;10;3;4
23041;454.858;455.373;2772;male;270;10;3;2
23042;455.373;457.352;2647;male;270;10;3;4
23043;457.352;459.732;2772;male;270;10;3;2
23044;459.732;462.819;2647;male;270;10;3;4
23045;463.117;468.134;2772;male;270;10;3;2
23046;468.524;469.735;2772;male;270;10;3;2
23047;469.735;473.158;2647;male;270;10;3;4
23048;473.158;475.067;2772;male;270;10;3;2
23049;475.067;478.931;2647;male;270;10;3;4
23050;478.931;483.48;2772;male;270;10;3;2
23051;483.48;486.468;2647;male;270;10;3;4
23052;487.126;488.299;2772;male;270;10;3;2
23053;488.854;492.336;2647;male;270;10;3;4
23054;492.336;492.717;2772;male;270;10;3;2
23055;492.982;494.407;2647;male;270;10;3;4
23056;494.629;496.104;2772;male;270;10;3;2
23057;496.104;498.903;2647;male;270;10;3;4
23058;498.903;499.907;2772;male;270;10;3;2
23059;499.907;500.166;2647;male;270;10;3;4
23060;500.166;500.976;2772;male;270;10;3;2
23061;500.976;503.527;2647;male;270;10;3;4
23062;503.527;506.02;2772;male;270;10;3;2
23063;506.229;509.825;2647;male;270;10;3;4
23064;509.825;510.487;2772;male;270;10;3;2
23065;510.487;514.468;2647;male;270;10;3;4
23066;514.468;515.779;2772;male;270;10;3;2
23067;516.711;519.792;2772;male;270;10;3;2
23068;519.792;521.012;2647;male;270;10;3;4
23069;521.012;522.544;2772;male;270;10;3;2
23070;522.544;524.549;2647;male;270;10;3;4
23071;524.549;526.555;2772;male;270;10;3;2
23072;526.555;527.454;2647;male;270;10;3;4
23073;527.454;529.04834998;2772;male;270;10;3;2
23074;529.04834998;529.832;2647;male;270;10;3;4
23075;530.923;534.227;2772;male;270;10;3;2
23076;534.227;535.44;2647;male;270;10;3;4
23077;535.44;536.94;2772;male;270;10;3;2
23078;536.94;537.493;2647;male;270;10;3;4
23079;537.689;539.847;2772;male;270;10;3;2
23080;540.274;543.595;2647;male;270;10;3;4
23081;543.595;544.247;2772;male;270;10;3;2
23082;544.545;545.193;2647;male;270;10;3;4
23083;545.471;547.708;2772;male;270;10;3;2
23084;548.277;549.914;2772;male;270;10;3;2
23085;549.914;550.475;2647;male;270;10;3;4
23086;551.929;557.769;2647;male;270;10;3;4
23087;557.769;560.987;2772;male;270;10;3;2
23088;560.987;567.42;2647;male;270;10;3;4
23089;567.42;568.128;2772;male;270;10;3;2
23090;568.776;575.589;2772;male;270;10;3;2
23091;575.589;577.383;2647;male;270;10;3;4
23092;577.383;577.949;2772;male;270;10;3;2
23093;577.949;583.846;2647;male;270;10;3;4
23094;583.846;584.578;2772;male;270;10;3;2
23095;585.354;587.049;2647;male;270;10;3;4
23096;587.575;590.016;2772;male;270;10;3;2
23097;590.334;591.041;2647;male;270;10;3;4
23098;591.041;592.949;2772;male;270;10;3;2
23099;592.949;597.259;2647;male;270;10;3;4
23100;598.132;605.841;2772;male;270;10;3;2
23101;605.841;606.913;2647;male;270;10;3;4
23102;606.913;607.822;2772;male;270;10;3;2
23103;607.822;610.707;2647;male;270;10;3;4
23104;610.834;612.146;2647;male;270;10;3;4
23105;612.146;614.471;2772;male;270;10;3;2
23106;614.471;617.284;2647;male;270;10;3;4
23107;617.284;617.712;2772;male;270;10;3;2
23108;618.011;619.402;2647;male;270;10;3;4
23109;619.584;620.469;2772;male;270;10;3;2
23110;620.656;623.487;2772;male;270;10;3;2
23111;623.598;624.497;2647;male;270;10;3;4
23112;624.497;626.11;2772;male;270;10;3;2
23113;627.065;632.237;2647;male;270;10;3;4
23114;632.237;634.297;2772;male;270;10;3;2
23115;634.297;634.627;2647;male;270;10;3;4
23116;634.627;635.303;2772;male;270;10;3;2
23117;635.303;637.220766161;2647;male;270;10;3;4
23118;637.220766161;637.821;2772;male;270;10;3;2
23119;637.821;639.037;2647;male;270;10;3;4
23120;639.037;639.55;2772;male;270;10;3;2
23121;639.943;640.91;2772;male;270;10;3;2
23122;640.91;642.825;2647;male;270;10;3;4
23123;642.825;643.384;2772;male;270;10;3;2
23124;644.483;645.638;2647;male;270;10;3;4
23125;645.638;648.974;2772;male;270;10;3;2
23126;648.974;649.461;2647;male;270;10;3;4
23127;649.969;654.635;2647;male;270;10;3;4
23128;655.407;657.699;2647;male;270;10;3;4
23129;657.699;658.431;2772;male;270;10;3;2
23130;658.78;659.241;2772;male;270;10;3;2
23131;659.774;661.475;2772;male;270;10;3;2
23132;661.475;662.277;2647;male;270;10;3;4
23133;662.549;666.181;2647;male;270;10;3;4
23134;666.181;671.593;2772;male;270;10;3;2
23135;671.593;675.32;2647;male;270;10;3;4
23136;675.32;677.504;2772;male;270;10;3;2
23137;677.504;679.084;2647;male;270;10;3;4
23138;679.084;679.913;2772;male;270;10;3;2
23139;680.825;681.343;2772;male;270;10;3;2
23140;681.894;684.759;2772;male;270;10;3;2
23141;684.759;687.385;2647;male;270;10;3;4
23142;687.385;688.794;2772;male;270;10;3;2
23143;689.005;693.239;2772;male;270;10;3;2
23144;693.239;694.111;2647;male;270;10;3;4
23145;694.111;695.226;2772;male;270;10;3;2
23146;695.226;706.701;2647;male;270;10;3;4
23147;706.701;709.271;2772;male;270;10;3;2
23148;709.861;711.286;2772;male;270;10;3;2
23149;711.286;712.338;2647;male;270;10;3;4
23150;712.338;712.93;2772;male;270;10;3;2
23151;712.93;713.852;2647;male;270;10;3;4
23152;725.914;733.799;2647;male;270;10;3;4
23153;733.799;734.577;2774;male;270;10;3;2
23154;734.577;737.868;2647;male;270;10;3;4
23155;737.868;738.242;2774;male;270;10;3;2
23156;738.242;738.467;2647;male;270;10;3;4
23157;738.467;738.935;2774;male;270;10;3;2
23158;738.935;745.065;2647;male;270;10;3;4
23159;745.065;751.376;2774;male;270;10;3;2
23160;751.376;751.697;2647;male;270;10;3;4
23161;751.99;753.744;2774;male;270;10;3;2
23162;754.01;759.525;2647;male;270;10;3;4
23163;759.525;762.324;2774;male;270;10;3;2
23164;762.324;765.594;2647;male;270;10;3;4
23165;765.594;769.621;2774;male;270;10;3;2
23166;769.621;771.332;2647;male;270;10;3;4
23167;771.332;776.93;2774;male;270;10;3;2
23168;776.93;777.306;2647;male;270;10;3;4
23169;777.306;779.752;2774;male;270;10;3;2
23170;780.084;780.816;2774;male;270;10;3;2
23171;781.048;783.166;2774;male;270;10;3;2
23172;783.726;787.324;2774;male;270;10;3;2
23173;787.324;789.285;2647;male;270;10;3;4
23174;789.594;790.355;2774;male;270;10;3;2
23175;790.355;790.655;2647;male;270;10;3;4
23176;790.655;791.027;2774;male;270;10;3;2
23177;791.768;798.492;2774;male;270;10;3;2
23178;798.492;799.003;2647;male;270;10;3;4
23179;799.003;801.712;2774;male;270;10;3;2
23180;801.712;803.498;2647;male;270;10;3;4
23181;803.498;806.234;2774;male;270;10;3;2
23182;806.945;807.849;2774;male;270;10;3;2
23183;808.047;810.369;2647;male;270;10;3;4
23184;810.369;810.586;2774;male;270;10;3;2
23185;810.586;811.063;2647;male;270;10;3;4
23186;811.063;813.337;2774;male;270;10;3;2
23187;813.337;817.202;2647;male;270;10;3;4
23188;817.202;820.487;2774;male;270;10;3;2
23189;820.487;826.264;2647;male;270;10;3;4
23190;826.264;830.911;2774;male;270;10;3;2
23191;831.904;834.918;2774;male;270;10;3;2
23192;834.918;835.812;2647;male;270;10;3;4
23193;835.812;836.582;2774;male;270;10;3;2
23194;836.582;837.611;2647;male;270;10;3;4
23195;837.611;840.373;2774;male;270;10;3;2
23196;840.373;840.83;2647;male;270;10;3;4
23197;840.83;843.364;2774;male;270;10;3;2
23198;843.364;845.622;2647;male;270;10;3;4
23199;845.622;846.189;2774;male;270;10;3;2
23200;846.51;850.179;2774;male;270;10;3;2
23201;850.844;854.024;2774;male;270;10;3;2
23202;854.024;854.34;2647;male;270;10;3;4
23203;854.34;855.523;2774;male;270;10;3;2
23204;855.523;856.104;2647;male;270;10;3;4
23205;856.104;859.087;2774;male;270;10;3;2
23206;859.087;859.605;2647;male;270;10;3;4
23207;859.894;863.562;2774;male;270;10;3;2
23208;863.562;870.407;2647;male;270;10;3;4
23209;870.407;872.464;2774;male;270;10;3;2
23210;872.464;872.859;2647;male;270;10;3;4
23211;872.859;874.692;2774;male;270;10;3;2
23212;874.692;876.692;2647;male;270;10;3;4
23213;876.692;877.042;2774;male;270;10;3;2
23214;877.536;882.245;2774;male;270;10;3;2
23215;882.245;883.467;2773;NA;270;10;3;1
23216;883.467;885.594;2774;male;270;10;3;2
23217;885.594;886.355;2647;male;270;10;3;4
23218;886.355;887.923;2774;male;270;10;3;2
23219;888.691;889.881;2774;male;270;10;3;2
23220;889.881;892.861;2647;male;270;10;3;4
23221;892.861;893.346;2774;male;270;10;3;2
23222;893.346;893.73;2647;male;270;10;3;4
23223;893.921;895.303;2774;male;270;10;3;2
23224;895.303;895.573;2647;male;270;10;3;4
23225;895.573;898.837;2774;male;270;10;3;2
23226;898.837;899.096;2647;male;270;10;3;4
23227;899.475;902.603;2647;male;270;10;3;4
23228;902.603;903.574;2774;male;270;10;3;2
23229;903.574;903.998;2647;male;270;10;3;4
23230;904.405;906.121;2774;male;270;10;3;2
23231;906.121;912.141;2647;male;270;10;3;4
23232;912.141;916.294;2774;male;270;10;3;2
23233;916.708;919.418;2647;male;270;10;3;4
23234;919.418;920.175;2774;male;270;10;3;2
23235;920.175;920.534;2647;male;270;10;3;4
23236;920.855;923.733;2647;male;270;10;3;4
23237;923.733;926.481;2774;male;270;10;3;2
23238;926.481;928.247;2647;male;270;10;3;4
23239;928.247;932.184;2774;male;270;10;3;2
23240;932.184;932.438;2647;male;270;10;3;4
23241;932.438;933.041;2774;male;270;10;3;2
23242;933.627;934.993;2774;male;270;10;3;2
23243;935.182;938.764;2647;male;270;10;3;4
23244;938.764;939.529;2774;male;270;10;3;2
23245;939.529;939.867;2647;male;270;10;3;4
23246;940.115;943.851;2774;male;270;10;3;2
23247;944.158;944.77;2647;male;270;10;3;4
23248;944.77;945.955;2774;male;270;10;3;2
23249;946.519;946.828;2774;male;270;10;3;2
23250;946.828;955.585;2647;male;270;10;3;4
23251;955.585;958.518;2774;male;270;10;3;2
23252;960.139;963.408;2774;male;270;10;3;2
23253;963.658;966.48;2774;male;270;10;3;2
23254;966.48;967.116;2647;male;270;10;3;4
23255;967.239;970.515;2774;male;270;10;3;2
23256;970.515;972.961;2647;male;270;10;3;4
23257;972.961;975.693;2774;male;270;10;3;2
23258;975.693;976.12;2647;male;270;10;3;4
23259;976.12;979.324;2774;male;270;10;3;2
23260;979.685;980.945;2774;male;270;10;3;2
23261;980.945;981.321;2647;male;270;10;3;4
23262;981.321;983.072;2774;male;270;10;3;2
23263;983.072;983.778;2647;male;270;10;3;4
23264;983.778;986.508;2774;male;270;10;3;2
23265;986.811;988.809;2774;male;270;10;3;2
23266;988.809;990.142;2647;male;270;10;3;4
23267;990.396;992.772;2774;male;270;10;3;2
23268;992.772;995.096;2647;male;270;10;3;4
23269;995.096;995.559;2774;male;270;10;3;2
23270;995.841;997.294;2774;male;270;10;3;2
23271;997.981;999.123;2774;male;270;10;3;2
23272;999.425;1002.492;2647;male;270;10;3;4
23273;1002.492;1004.193;2774;male;270;10;3;2
23274;1004.193;1009.009;2647;male;270;10;3;4
23275;1009.009;1011.064;2774;male;270;10;3;2
23276;1011.064;1011.611;2647;male;270;10;3;4
23277;1011.997;1015.549;2774;male;270;10;3;2
23278;1015.549;1015.954;2647;male;270;10;3;4
23279;1015.954;1017.712;2774;male;270;10;3;2
23280;1018.168;1020.401;2774;male;270;10;3;2
23281;1020.401;1021.389;2647;male;270;10;3;4
23282;1021.389;1022.962;2774;male;270;10;3;2
23283;1023.509;1024.454;2774;male;270;10;3;2
23284;1024.454;1030.075;2647;male;270;10;3;4
23285;1030.463;1036.93323267;2647;male;270;10;3;4
23286;1036.93323267;1037.62;2774;male;270;10;3;2
23287;1037.62;1037.82;2647;male;270;10;3;4
23288;1037.82;1038.187;2774;male;270;10;3;2
23289;1038.361;1042.911;2647;male;270;10;3;4
23290;1043.285;1044.174;2647;male;270;10;3;4
23291;1044.174;1044.644;2774;male;270;10;3;2
23292;1045.007;1045.605;2647;male;270;10;3;4
23293;1045.605;1046.217;2774;male;270;10;3;2
23294;1046.499;1047.693;2647;male;270;10;3;4
23295;1047.693;1048.884;2774;male;270;10;3;2
23296;1057.349;1063.704;2647;male;270;10;3;4
23297;1063.704;1064.424;2775;male;270;10;3;1
23298;1064.424;1071.394;2647;male;270;10;3;4
23299;1071.394;1078.066;2775;male;270;10;3;1
23300;1078.37;1081.688;2647;male;270;10;3;4
23301;1081.688;1083.275;2775;male;270;10;3;1
23302;1083.275;1084.236;2647;male;270;10;3;4
23303;1084.236;1084.698;2775;male;270;10;3;1
23304;1084.698;1085.455;2647;male;270;10;3;4
23305;1085.455;1086.284;2775;male;270;10;3;1
23306;1086.284;1091.812;2647;male;270;10;3;4
23307;1091.812;1093.15;2775;male;270;10;3;1
23308;1093.15;1093.45;2647;male;270;10;3;4
23309;1093.45;1093.893;2775;male;270;10;3;1
23310;1093.893;1096.73;2647;male;270;10;3;4
23311;1096.73;1097.345;2775;male;270;10;3;1
23312;1097.345;1099.253;2647;male;270;10;3;4
23313;1099.75;1102.436;2775;male;270;10;3;1
23314;1102.436;1103.665;2647;male;270;10;3;4
23315;1103.665;1104.231;2775;male;270;10;3;1
23316;1104.231;1104.637;2647;male;270;10;3;4
23317;1104.637;1105.099;2775;male;270;10;3;1
23318;1105.979;1109.462;2647;male;270;10;3;4
23319;1109.462;1114.473;2775;male;270;10;3;1
23320;1114.473;1115.657;2647;male;270;10;3;4
23321;1115.657;1116.286;2775;male;270;10;3;1
23322;1116.739;1118.452;2775;male;270;10;3;1
23323;1118.633;1119.385;2647;male;270;10;3;4
23324;1119.593;1125.163;2775;male;270;10;3;1
23325;1125.163;1125.96;2647;male;270;10;3;4
23326;1125.96;1126.368;2775;male;270;10;3;1
23327;1126.742;1130.638;2775;male;270;10;3;1
23328;1130.638;1133.187;2647;male;270;10;3;4
23329;1133.187;1134.763;2775;male;270;10;3;1
23330;1134.763;1135.472;2647;male;270;10;3;4
23331;1135.472;1139.027;2775;male;270;10;3;1
23332;1139.308;1139.6;2775;male;270;10;3;1
23333;1139.6;1144.759;2647;male;270;10;3;4
23334;1144.759;1145.165;2775;male;270;10;3;1
23335;1145.165;1147.116;2647;male;270;10;3;4
23336;1147.116;1149.025;2775;male;270;10;3;1
23337;1149.318;1155.141;2647;male;270;10;3;4
23338;1155.141;1155.949;2775;male;270;10;3;1
23339;1155.949;1157.363;2647;male;270;10;3;4
23340;1157.363;1159.571;2775;male;270;10;3;1
23341;1159.571;1160.477;2647;male;270;10;3;4
23342;1160.477;1161.672;2775;male;270;10;3;1
23343;1161.765;1167.196;2647;male;270;10;3;4
23344;1167.196;1169.254;2775;male;270;10;3;1
23345;1169.612;1172.43;2647;male;270;10;3;4
23346;1172.43;1175.596;2775;male;270;10;3;1
23347;1175.596;1177.644;2647;male;270;10;3;4
23348;1177.644;1178.11;2775;male;270;10;3;1
23349;1178.411;1183.298;2647;male;270;10;3;4
23350;1183.298;1183.89;2775;male;270;10;3;1
23351;1183.89;1184.264;2647;male;270;10;3;4
23352;1184.264;1188.676;2775;male;270;10;3;1
23353;1188.975;1191.543;2775;male;270;10;3;1
23354;1192.189;1193.833;2775;male;270;10;3;1
23355;1194.329;1199.078;2775;male;270;10;3;1
23356;1199.874;1202.5060847;2647;male;270;10;3;4
23357;1202.5060847;1209.391;2775;male;270;10;3;1
23358;1209.579;1212.507;2647;male;270;10;3;4
23359;1212.507;1213.996;2775;male;270;10;3;1
23360;1213.996;1214.159;2647;male;270;10;3;4
23361;1214.159;1214.465;2775;male;270;10;3;1
23362;1214.896;1223.946;2647;male;270;10;3;4
23363;1223.946;1225.091;2775;male;270;10;3;1
23364;1225.091;1225.497;2647;male;270;10;3;4
23365;1225.497;1226.04;2775;male;270;10;3;1
23366;1226.04;1230.333;2647;male;270;10;3;4
23367;1230.333;1232.469;2775;male;270;10;3;1
23368;1232.469;1233.256;2647;male;270;10;3;4
23369;1233.502;1235.357;2775;male;270;10;3;1
23370;1235.357;1244.024;2647;male;270;10;3;4
23371;1244.024;1245.537;2775;male;270;10;3;1
23372;1245.537;1248.767;2647;male;270;10;3;4
23373;1249.609;1251.098;2775;male;270;10;3;1
23374;1251.098;1251.837;2647;male;270;10;3;4
23375;1251.837;1252.923;2775;male;270;10;3;1
23376;1252.923;1253.624;2647;male;270;10;3;4
23377;1253.624;1254.339;2775;male;270;10;3;1
23378;1254.339;1257.5;2647;male;270;10;3;4
23379;1257.5;1258.73;2775;male;270;10;3;1
23380;1258.73;1259.752;2647;male;270;10;3;4
23381;1259.752;1261.266;2775;male;270;10;3;1
23382;1261.266;1261.886;2647;male;270;10;3;4
