id_speaker;gender;turn_count;total_length;spk_class
3815;female;3;25.55100000000013;1
3526;female;2;4.971999999999994;1
3407;female;2;5.687999999999988;1
1696;male;1;0.9100000000000001;1
3182;male;2;14.381999999999948;1
4469;male;4;14.025000000000034;1
3674;male;2;41.77599999999984;1
4454;female;1;1.3319999999999936;1
2682;male;2;4.222000000000207;1
81;female;1;3.3619999999999663;1
4013;male;2;2.0600000000000023;1
2339;male;3;7.9979999999999905;1
4718;female;3;16.445999999999998;1
4151;male;16;35.45600000000001;1
4836;female;2;1.7139999999999418;1
1213;female;4;15.080999999999563;1
44;male;349;3243.6079999999997;4
1663;female;1;3.995999999999981;1
539;male;1;64.22399999999999;1
69;male;9;174.14200000000005;1
3662;female;1;0.9730000000000132;1
4747;female;1;0.7230000000000132;1
2231;male;2;5.484000000000037;1
3472;male;9;184.54800000000046;1
3951;female;1;5.0639999999999645;1
1609;male;133;760.9830000000022;4
573;male;1;175.57600000000002;1
4142;female;24;219.9659999999999;1
1321;female;2;2.019000000000119;1
2067;male;4;105.45400000000006;1
4909;male;13;96.04299999999989;1
394;female;27;599.0590000000002;1
4468;female;5;24.034999999999968;1
3678;male;2;9.159000000000106;1
4460;male;1;7.045999999999992;1
1564;male;1;46.34500000000003;1
2253;female;2;48.92500000000001;1
1372;male;1;3.615;1
4230;female;2;6.500999999999976;1
3858;female;1;0.7040000000000077;1
2040;female;4;440.25100000000003;1
3554;male;16;84.73400000000012;1
2449;female;1;1.1920000000000073;1
4578;male;1;1.3699999999999974;1
3327;male;9;111.53099999999984;1
4178;male;11;203.9689999999987;1
2261;female;4;52.195000000000164;1
4935;male;1;4.713000000000022;1
1143;female;3;5.192000000000149;1
2993;male;15;100.13399999999996;1
201;male;41;182.16000000000054;1
794;male;7;193.67700000000002;1
2126;male;1;3.758000000000038;1
3719;male;1;11.976999999999975;1
760;female;1;0.9689999999999372;1
741;male;6;104.7159999999999;1
151;female;1;3.7770000000000437;1
439;female;3;10.015000000000327;1
1697;male;3;58.541000000000025;1
2094;male;2;73.536;1
3469;female;86;599.7220000000007;2
1076;female;1;32.605999999999995;1
1910;female;15;484.8950000000001;1
1046;male;2;6.053000000000111;1
2729;male;14;191.15600000000035;1
4431;female;18;137.67300000000003;1
3641;male;5;12.080999999999989;1
311;male;2;71.89100000000008;1
829;male;1;2.538000000000011;1
1295;female;1;5.298000000000002;1
974;male;2;69.52400000000034;1
3363;male;25;209.37099999999936;1
2628;male;55;105.36100000000009;1
2728;male;89;832.7920000000004;4
1374;female;3;132.15300000000002;1
4055;male;1;6.1629999999999825;1
122;female;2;3.705000000000041;1
644;NA;1;8.347999999999956;1
2511;male;2;2.854000000000042;1
4471;male;1;10.614000000000004;1
1937;male;6;396.847;1
2542;male;546;4359.144999999996;4
3580;male;45;190.77700000000004;1
4810;male;3;2.1030000000000086;1
2435;female;1;0.885;1
4820;female;1;10.067000000000007;1
3524;male;8;79.10099999999986;1
3489;male;10;93.53900000000021;1
2526;female;1;226.16100000000006;1
1862;male;10;234.07100000000014;1
2440;female;36;733.748;3
686;male;3;39.10400000000004;1
3045;male;1;6.268999999999778;1
1545;male;43;313.297614091;1
1598;female;5;10.689000000000078;1
4911;male;1;0.32399999999995543;1
249;female;4;113.5540000000002;1
4856;male;2;9.120000000000118;1
1956;male;10;491.88100000000003;1
3084;female;6;66.875;1
3444;male;22;168.05600000000027;1
622;female;1;59.91599999999994;1
2971;male;7;19.30199999999968;1
4757;male;1;4.7309999999999945;1
2369;male;2;3.563000000000102;1
2111;male;1;3.966000000000008;1
1893;male;2;11.792000000000371;1
4014;female;2;2.634999999999991;1
2080;male;3;105.94600000000003;1
4002;male;49;607.3690000000003;3
3128;male;1;0.515999999999849;1
1537;male;1;33.24900000000025;1
450;female;1;45.164999999999964;1
4891;male;1;12.256999999999948;1
3854;male;3;4.531999999999869;1
237;male;1;60.19800000000001;1
2186;male;4;53.59699999999998;1
3205;female;17;306.8189999999999;1
4898;male;1;1.0440000000000964;1
1242;male;2;9.137;1
3212;male;3;3.791999999999973;1
2848;female;1;16.184999999999945;1
2213;male;1;56.969000000000165;1
1935;male;6;533.359;1
1656;male;1;1.8380000000000223;1
227;male;6;304.946;1
4349;male;1;0.5889999999999986;1
1347;female;2;1.8669999999997344;1
4609;female;2;4.084999999999951;1
3890;female;3;19.767999999999944;1
3958;male;2;2.3279999999999745;1
4868;male;2;22.377000000000066;1
3593;male;8;36.077;1
4843;male;2;15.380999999999972;1
435;male;1;12.570000000000164;1
1710;male;3;10.690000000000055;1
3974;female;1;18.027000000000044;1
1183;male;7;272.337;1
3430;female;52;669.14;3
4873;male;1;5.550999999999988;1
3025;female;7;26.545999999999992;1
1169;male;1;24.377000000000066;1
3942;female;1;1.7690000000000055;1
1370;female;1;1.4420000000000073;1
2422;male;10;97.2160000000008;1
795;male;3;108.14600000000019;1
4808;male;4;18.590000000000146;1
3789;male;17;210.66500000000087;1
133;male;2;24.677999999999884;1
1237;female;6;42.600999999999885;1
2811;male;5;43.164000000000044;1
4549;male;1;3.7350000000000136;1
4531;female;3;6.210999999999956;1
2191;male;75;1437.6866172100003;4
40;male;2;289.159;1
3539;male;1;2.126999999999981;1
636;NA;1;18.531000000000176;1
935;female;1;32.21900000000005;1
3302;female;58;326.953;1
2688;male;1;1.1560000000004038;1
3983;male;1;1.464999999999975;1
4570;female;4;5.467999999999989;1
2745;male;59;424.0213786599993;1
3387;female;12;119.64299999999997;1
3148;male;9;129.09300000000007;1
3231;male;1;0.7300000000000182;1
2228;male;1;8.771000000000072;1
2611;female;8;69.61900000000014;1
3016;male;3;7.863000000000028;1
1435;female;1;1.9939999999999145;1
873;male;2;99.48900000000003;1
2581;male;442;1122.907000000001;4
3107;male;32;156.88700000000003;1
414;male;5;12.644999999999868;1
1214;female;2;2.002999999999929;1
4254;male;6;18.118000000000393;1
3992;male;1;2.228999999999985;1
2017;male;10;408.03;1
3483;male;15;193.50700000000052;1
4258;male;1;1.0570000000000164;1
2612;female;5;16.63599999999974;1
4376;male;2;2.436999999999955;1
4714;female;2;3.6210000000000093;1
1285;female;3;4.449999999999832;1
4832;male;1;3.5780000000000314;1
2378;male;1;2.880999999999972;1
2923;male;38;267.02299999999934;1
348;male;40;2561.432;3
4575;male;3;3.755999999999993;1
3522;male;2;2.0880000000000223;1
2813;male;4;46.235000000000014;1
4934;male;13;203.64800000000014;1
3950;female;2;2.8969999999999345;1
3666;male;2;8.003999999999905;1
1938;male;1;127.81999999999996;1
4588;female;1;0.7870000000000061;1
1640;female;9;20.438000000000443;1
231;female;2;143.048;1
1288;male;1;49.45900000000006;1
2938;female;1;1.0180000000000007;1
2249;male;1;14.017;1
2356;female;1;22.28099999999995;1
4311;male;1;0.2470000000000141;1
4461;female;2;4.5940000000000225;1
4048;male;2;20.117999999999938;1
4016;female;2;2.6850000000000023;1
254;female;87;2677.6050000000005;4
4434;male;3;6.69399999999996;1
371;male;1;3.6849999999999454;1
4373;male;1;1.6620000000000061;1
2243;male;25;267.6140000000002;1
2084;male;2;36.40300000000002;1
3368;female;31;134.44999999999948;1
2125;female;3;29.373000000000047;1
581;male;2;31.79399999999987;1
837;male;1;2.1709999999999354;1
474;female;2;12.212000000000032;1
832;male;1;10.11099999999999;1
2056;male;18;273.179;1
2920;female;51;274.7539999999992;1
800;male;2;166.75499999999982;1
2328;male;1;2.5819999999999936;1
613;female;8;264.6029999999996;1
588;female;99;937.2056926710002;4
295;male;1;185.13600000000002;1
1590;male;2;5.194000000000001;1
3457;male;4;104.11099999999999;1
649;male;2;1.3209999999999127;1
3270;male;588;4360.193999999997;4
1743;male;1;13.600000000000023;1
2212;male;8;13.87399999999991;1
2219;female;11;271.59200000000016;1
378;male;1;7.880000000000109;1
4827;male;2;3.915999999999997;1
67;male;87;815.7589999999999;4
4914;male;14;106.60699999999997;1
4927;male;1;0.6059999999999945;1
4782;female;5;42.32999999999993;1
183;male;8;370.2999999999997;1
2853;female;3;31.108999999999952;1
1510;male;2;59.684999999999945;1
2679;male;1;0.5830000000000268;1
189;male;8;149.82700000000006;1
1823;female;1;9.105999999999767;1
2474;male;1;0.799;1
4150;male;1;2.651999999999987;1
3315;female;26;177.08200000000008;1
4751;male;101;513.3519999999984;2
2156;male;6;161.27499999999986;1
913;male;3;48.45400000000018;1
1149;male;24;731.5529999999999;3
595;female;1;41.2529999999997;1
4253;male;3;12.413000000000238;1
4282;male;8;205.83599999999979;1
1652;male;1;3.499;1
1979;male;7;487.125;1
1681;male;31;343.64799999999923;1
4799;female;1;6.780999999999949;1
4780;female;2;50.222999999999956;1
4478;male;1;14.248999999999995;1
467;male;6;444.5889999999995;1
2258;male;1;11.33499999999998;1
651;male;2;18.985000000000127;1
2341;male;2;3.4420000000000073;1
3314;male;36;358.4510000000007;1
2673;male;76;516.0180000000005;2
11;female;1;47.84100000000012;1
2000;female;5;345.951;1
1309;male;1;5.585000000000036;1
2317;female;3;2.9659999999999798;1
3583;male;80;521.7700000000001;2
3445;male;180;625.5479999999999;4
100;female;1;40.902000000000044;1
4648;female;2;3.4550000000000125;1
3079;female;1;4.308999999999969;1
2457;male;10;86.327;1
1503;female;2;1.9180000000000064;1
846;male;2;110.92399999999998;1
3069;male;40;516.6316901609999;1
2892;male;3;28.60300000000001;1
2484;male;2;5.203000000000046;1
2631;male;47;331.52100000000047;1
3658;female;2;3.471999999999923;1
495;male;9;176.08799999999837;1
1355;female;1;7.548999999999978;1
2254;male;1;27.460000000000008;1
1162;male;1;34.83199999999988;1
2719;female;23;61.07300000000009;1
1127;male;3;116.9299999999999;1
2951;male;2;2.9420000000002346;1
3150;male;9;80.32699999999977;1
2962;male;6;94.06700000000001;1
637;female;4;94.93700000000013;1
1263;male;2;104.99700000000007;1
1977;female;3;146.84499999999997;1
3546;male;1;11.710000000000036;1
719;male;1;51.17500000000018;1
4557;male;3;9.194000000000017;1
4307;female;3;7.027000000000001;1
2691;female;1;1.1240000000000236;1
3435;male;2;6.191999999999894;1
4182;female;1;3.4559999999999604;1
1684;female;12;287.1219999999994;1
3809;female;5;60.49600000000032;1
128;male;8;15.348999999999819;1
3298;male;102;789.6989999999996;4
3669;male;6;50.182000000000016;1
2124;male;2;36.85200000000003;1
2867;male;23;403.9707770800005;1
4560;male;1;0.22100000000000364;1
3579;male;25;107.8343237340003;1
4966;male;4;164.64900000000011;1
2910;female;1;0.5449999999999982;1
3372;female;4;42.498999999999796;1
679;female;2;3.199999999999818;1
3897;male;3;2.733000000000004;1
1315;female;5;10.392000000000118;1
1629;male;1;71.67200000000003;1
1266;male;2;33.26299999999992;1
780;male;2;49.406999999999925;1
3224;male;2;5.325999999999993;1
3851;female;2;3.896000000000072;1
3041;female;1;1.075999999999965;1
3821;male;2;31.067000000000007;1
1299;male;2;98.47600000000011;1
1704;male;2;2.9980000000000473;1
4081;male;46;373.39492889999974;1
1750;male;8;110.94000000000028;1
4770;male;30;145.81999999999948;1
47;female;10;226.93900000000016;1
725;female;2;119.52599999999984;1
1362;NA;1;1.5109999999999673;1
1620;male;5;377.00800000000004;1
1885;male;2;15.498999999999796;1
1371;male;4;91.94700000000012;1
57;male;25;1072.3550000000005;3
1071;male;1;41.992999999999995;1
2053;male;43;973.292;3
4574;male;1;1.0120000000000005;1
41;male;46;1430.2130000000013;3
155;male;2;22.114999999999895;1
1833;male;1;2.0340000000001055;1
3189;male;2;2.2640000000001237;1
1799;male;2;1.943000000000211;1
623;male;1;31.08400000000006;1
3183;male;20;341.92399999999975;1
1192;female;3;4.217999999999847;1
816;male;1;46.46899999999994;1
1751;male;2;1.7669999999998254;1
13;male;7;151.587;1
2800;male;30;237.17600000000016;1
1148;female;1;20.331999999999994;1
2818;male;2;24.16300000000001;1
211;male;1;24.715000000000032;1
1731;male;2;123.38499999999976;1
1813;female;1;1.3029999999998836;1
4430;female;1;7.663999999999987;1
2557;male;2;3.3799999999998818;1
1416;male;1;20.18100000000004;1
1880;male;1;18.721000000000004;1
2395;male;2;3.290999999999997;1
1939;female;7;532.896;1
3544;male;23;177.60699999999974;1
3582;male;20;79.29999999999995;1
340;male;11;440.2390000000005;1
1900;male;34;1973.24;3
2123;male;1;3.953999999999951;1
1850;male;1;62.92000000000007;1
2278;male;1;24.064999999999998;1
4620;female;3;6.517999999999972;1
4295;male;15;455.4059999999997;1
1011;male;1;2.3400000000001455;1
457;female;9;338.22299999999984;1
2713;female;37;105.84900000000016;1
4188;male;7;20.202000000000226;1
2605;female;47;462.19800000000214;1
2617;male;272;2634.9837920140017;4
576;male;2;60.79600000000028;1
1957;female;1;5.24;1
2963;female;14;258.3459999999999;1
2806;male;10;216.9999999999991;1
2112;male;2;13.350000000000023;1
1203;female;1;18.992999999999995;1
2690;female;3;3.326999999999998;1
4861;male;1;0.25299999999992906;1
1779;female;1;41.33100000000013;1
114;female;7;142.86200000000062;1
782;male;1;0.9389999999998508;1
2441;female;5;182.50999999999996;1
108;male;13;366.89400000000023;1
182;male;1;57.572000000000116;1
4571;female;2;0.660000000000025;1
4892;male;1;2.6429999999999154;1
316;male;2;126.37999999999994;1
2103;male;3;219.91400000000004;1
2118;male;1;5.103999999999928;1
1578;male;2;11.354000000000003;1
1197;male;1;3.268;1
4089;male;2;2.08600000000024;1
1291;male;3;6.389000000000124;1
3424;female;7;31.386000000000422;1
1211;male;1;1.1850000000000005;1
2515;male;3;2.9969999999999573;1
4848;male;2;15.571999999999889;1
1431;female;1;12.673999999999978;1
3162;male;96;1336.4049767250012;4
1015;male;3;31.78399999999965;1
2262;female;2;29.389999999999986;1
3082;male;19;382.9600824400001;1
3108;male;3;15.397999999999968;1
2008;female;7;625.2049999999999;3
2042;male;11;488.919;1
4654;female;2;3.9869999999999663;1
3661;female;1;0.7620000000000005;1
388;female;1;1.8799999999998818;1
4070;male;27;117.80599999999913;1
3142;female;14;154.84599999999995;1
4863;female;1;6.892999999999915;1
1800;male;2;31.48199999999997;1
3027;female;23;73.20199999999994;1
4223;male;1;0.8830000000000382;1
2493;male;310;3312.4290000000033;4
1513;female;2;3.088999999999942;1
353;female;5;11.096999999999753;1
1805;male;1;53.39099999999999;1
4715;female;3;8.455000000000013;1
2458;male;5;287.13499999999993;1
674;female;1;65.88000000000011;1
2406;male;1;26.28099999999995;1
2592;male;1;1.3500000000000085;1
3867;female;2;3.132000000000005;1
3209;female;28;124.7789999999998;1
1796;male;1;62.98299999999995;1
708;male;5;30.403000000000702;1
1215;male;6;256.88099999999986;1
2990;female;2;120.10699999999997;1
3820;male;8;159.14999999999992;1
3924;female;2;1.8969999999999345;1
2315;male;1;1.4560000000000004;1
4975;male;16;207.88599999999985;1
2723;male;1;5.7520000000000095;1
506;male;14;536.7989999999998;1
2188;male;4;81.91499999999951;1
3420;male;15;365.2850000000001;1
1918;male;29;409.0919999999999;1
1393;female;1;15.420999999999822;1
4485;female;2;5.1559999999999775;1
2807;female;3;37.4680000000003;1
1836;female;3;6.809999999999491;1
2577;female;2;4.187999999999988;1
2802;female;1;21.791999999999916;1
1730;male;5;295.52700000000004;1
454;male;17;246.0779999999993;1
3488;male;3;45.87800000000021;1
3653;male;10;38.481999999999914;1
1602;female;1;71.8119999999999;1
1621;female;7;12.084000000000515;1
660;male;1;59.959;1
1358;female;1;0.8440000000000509;1
1948;male;13;136.37299999999982;1
399;female;15;554.8930000000001;1
4404;female;2;4.794999999999959;1
3294;female;66;807.0120000000007;3
4072;female;1;3.4289999999999736;1
4425;female;2;5.8770000000000095;1
2015;female;2;170.302;1
2376;NA;2;3.7069999999999936;1
2291;female;5;58.54900000000009;1
1205;male;1;22.503000000000043;1
2905;male;8;35.431999999999334;1
27;male;11;403.507;1
2019;female;3;337.8910000000001;1
2240;female;2;3.6819999999999027;1
3612;male;4;77.90100000000007;1
359;male;1;9.690999999999804;1
1543;male;1;22.889999999999986;1
3021;female;1;8.38799999999992;1
2714;female;1;1.1229999999999905;1
216;male;6;79.52199999999982;1
3589;male;26;215.5780000000018;1
263;male;4;157.90900000000022;1
4263;male;1;2.0570000000000164;1
1424;female;1;55.10600000000002;1
503;male;1;32.68900000000002;1
3392;male;3;14.567000000000007;1
2381;male;2;3.786999999999921;1
286;male;1;104.775;1
1741;female;7;100.41299999999995;1
4672;male;1;3.1270000000000095;1
99;female;1;60.327999999999975;1
2410;male;1;18.065000000000055;1
2671;male;13;124.63699999999999;1
3818;male;1;16.485000000000127;1
1915;female;15;1133.2910000000002;3
2935;male;4;26.641000000000005;1
1857;male;2;4.245000000000001;1
2052;male;3;166.21900000000005;1
1129;male;6;9.835999999999785;1
927;female;1;8.59699999999998;1
3451;male;18;271.453;1
1112;male;1;13.092999999999961;1
4045;male;103;601.4849999999992;4
3848;male;4;41.345000000000255;1
4068;female;31;335.7170000000001;1
983;male;1;2.9100000000003092;1
2192;female;5;39.214999999999975;1
3982;male;3;15.869000000000028;1
698;male;1;60.93700000000001;1
1952;male;5;312.8639999999999;1
3620;female;1;3.2910000000000004;1
2652;male;8;60.536000000000286;1
2061;male;2;113.12900000000002;1
1271;male;3;22.041000000000167;1
92;male;2;69.72200000000007;1
1092;male;25;163.78199999999975;1
2011;male;8;346.302;1
656;female;1;18.246000000000095;1
1087;male;1;25.626999999999953;1
2024;male;1;60.52999999999997;1
1886;male;2;5.341999999999999;1
2368;male;1;7.682999999999993;1
138;male;1;146.7579999999998;1
3663;male;4;121.43400000000014;1
3054;male;1;10.191000000000258;1
4896;female;5;49.965000000000146;1
1906;male;31;1189.3080000000004;3
3540;female;1;8.542000000000002;1
3308;male;9;155.2020000000001;1
2932;male;27;735.5028386809997;3
655;male;2;241.57899999999972;1
1883;male;3;62.05799999999954;1
4333;male;1;11.105000000000018;1
639;male;1;81.93000000000006;1
4972;male;1;12.79200000000003;1
971;female;70;2676.2730000000006;3
1349;male;1;43.41100000000006;1
1063;male;1;2.8859999999999673;1
3918;female;2;2.658999999999992;1
628;NA;1;0.8089999999999691;1
4402;male;4;39.79400000000001;1
1579;male;2;8.791999999999998;1
2496;female;10;162.817;1
2598;male;1;1.4380000000000166;1
2332;female;3;36.065999999999974;1
4545;male;1;5.614000000000004;1
1986;male;1;6.331000000000017;1
3133;male;29;343.1179999999995;1
880;male;1;18.855999999999995;1
1818;male;1;5.18100000000004;1
4322;male;19;171.79700000000048;1
665;female;2;155.36799999999994;1
2165;female;1;59.309999999999945;1
627;female;1;23.32899999999995;1
2162;male;9;432.927;1
1245;female;1;53.43099999999998;1
4103;male;1;21.427999999999997;1
253;female;2;4.903000000000001;1
597;male;3;34.11399999999958;1
367;female;2;2.077999999999836;1
2687;female;7;15.43899999999985;1
324;male;10;121.25400000000127;1
2662;male;5;49.909000000000106;1
146;female;2;9.29200000000003;1
3606;male;2;49.35199999999986;1
2794;female;4;31.862999999999943;1
1000;male;24;918.9010000000009;3
1124;female;1;29.83100000000013;1
181;male;4;129.69799999999987;1
1067;male;1;30.813000000000102;1
4054;female;2;4.645999999999987;1
694;female;3;9.391999999999909;1
2773;NA;1;1.22199999999998;1
2089;male;6;130.034;1
685;female;3;76.81000000000006;1
4831;male;1;1.0840000000000032;1
1265;male;4;42.29900000000043;1
3832;male;1;28.50799999999981;1
3417;female;1;0.5120000000000005;1
1427;male;3;38.98299999999995;1
903;male;1;61.981999999999985;1
575;male;1;173.88999999999987;1
3117;male;35;285.9060000000011;1
141;female;11;427.259;1
2785;female;18;306.22800000000007;1
2230;female;7;55.331999999999766;1
2269;female;1;2.1909999999999172;1
2606;female;16;246.95099999999962;1
2624;male;53;639.1029999999998;3
1617;male;2;3.2220000000000013;1
1803;male;3;155.11799999999948;1
2255;male;1;27.076000000000022;1
823;male;3;81.51500000000033;1
3948;male;1;31.423999999999978;1
3644;female;2;5.360000000000014;1
3556;male;5;53.339999999999804;1
2476;male;1;82.09500000000001;1
1274;female;1;14.414000000000215;1
3072;NA;1;6.220000000000027;1
3530;female;1;3.3670000000000044;1
4216;male;2;35.240999999999985;1
4027;female;3;2.508000000000038;1
308;female;5;65.37;1
4539;female;3;6.284999999999968;1
970;female;2;10.391999999999598;1
892;female;16;251.31400000000008;1
10;male;2;82.02399999999989;1
2085;male;1;46.016999999999996;1
2218;male;13;252.2689999999999;1
931;female;17;261.6729999999998;1
2411;male;1;2.492999999999995;1
4493;male;1;1.9869999999999948;1
3447;female;1;14.17599999999993;1
2660;male;21;230.1980000000001;1
1943;female;6;285.3860000000001;1
2232;male;1;2.0679999999999836;1
2375;female;7;51.747000000000185;1
3885;male;11;91.42400000000089;1
2294;female;3;50.13400000000013;1
919;female;1;20.823999999999984;1
1459;female;1;5.826000000000022;1
4784;male;4;53.8449999999998;1
2120;male;2;84.05300000000001;1
278;male;2;223.20299999999997;1
921;male;1;3.3009999999999877;1
2790;male;8;237.0999999999999;1
2128;male;4;23.471000000000117;1
666;female;1;104.84900000000016;1
789;male;2;6.7589999999999995;1
4724;male;2;4.507000000000005;1
4175;male;1;0.4839999999999236;1
2733;male;126;1123.142000000001;4
2195;female;2;10.601999999999975;1
3067;male;14;96.60299999999995;1
3122;female;8;25.02400000000057;1
178;male;2;165.79700000000003;1
433;female;4;81.98999999999955;1
1194;female;4;96.46500000000015;1
4117;male;1;15.934999999999945;1
3126;male;2;19.539999999999964;1
4123;male;2;117.61700000000019;1
1559;male;2;27.485000000000127;1
1737;male;1;24.51200000000017;1
4906;male;64;547.8360000000007;1
3251;male;6;334.2030000000001;1
224;male;1;60.65699999999998;1
2064;male;1;28.40700000000004;1
3428;male;101;1484.6;4
1123;female;1;6.056999999999789;1
3130;male;39;423.00400000000116;1
2361;male;2;56.24400000000003;1
404;male;19;1011.7499999999993;3
49;male;44;1246.6779999999999;3
3706;male;31;245.813;1
2974;female;5;13.078000000000003;1
2284;male;2;8.374000000000137;1
711;female;1;63.55500000000001;1
3374;male;1;16.993000000000393;1
3271;male;450;3760.766547659997;4
2945;male;3;17.39500000000004;1
3923;male;1;0.6129999999999995;1
1916;male;4;352.71099999999996;1
508;male;1;7.051999999999907;1
977;male;2;6.83600000000024;1
1267;male;1;18.717999999999847;1
3181;female;2;5.199000000000069;1
748;male;1;51.28600000000006;1
1034;female;4;15.310000000000173;1
462;male;5;112.22300000000035;1
2686;male;14;214.53099999999995;1
1150;male;1;49.677000000000135;1
1874;male;1;66.45100000000002;1
3702;male;7;91.98500000000001;1
4134;female;10;205.66100000000066;1
1780;male;2;107.37000000000035;1
4455;male;1;1.6030000000000086;1
1277;male;1;14.692999999999998;1
2331;male;14;425.96100000000007;1
1313;male;5;12.44099999999986;1
2940;female;23;130.87199999999996;1
429;female;4;102.37099999999987;1
1740;male;2;6.901;1
2444;female;35;517.563;1
88;female;16;251.91600000000017;1
3568;female;1;1.3360000000000127;1
3018;NA;1;0.5749999999999318;1
1732;female;3;211.98300000000017;1
166;male;3;7.30600000000004;1
4255;male;17;288.47300000000064;1
2437;female;9;249.776;1
2665;male;6;29.428999999999178;1
3333;male;505;2866.1050071060026;4
4365;female;1;1.108000000000004;1
2470;female;1;33.44799999999998;1
4018;male;1;9.023000000000025;1
4766;male;24;93.79499999999825;1
1326;male;2;19.496999999999844;1
3630;female;2;3.8930000000000007;1
1444;male;1;3.0149999999998727;1
1207;female;1;16.366999999999962;1
4604;female;2;4.211999999999989;1
4857;female;1;0.5090000000000146;1
1405;male;1;4.175;1
1096;male;1;64.83799999999997;1
3425;male;31;115.17499999999978;1
136;female;2;2.8700000000001182;1
4313;male;2;18.49099999999993;1
4272;male;3;25.70999999999998;1
1930;female;1;5.137;1
2248;male;1;4.186999999999999;1
1724;male;1;65.57000000000005;1
514;female;1;5.539999999999999;1
4401;female;3;4.034999999999997;1
4568;female;3;2.5209999999999866;1
400;male;2;46.55500000000001;1
202;male;3;57.69200000000012;1
3915;female;11;231.70800000000008;1
516;female;21;900.7440000000001;3
3499;female;1;6.530999999999949;1
2983;male;1;0.7340000000000089;1
1788;male;4;27.09599999999989;1
2073;male;1;27.290999999999997;1
2655;male;1;34.27699999999999;1
4767;female;13;65.56700000000001;1
4049;male;1;1.5730000000003201;1
466;male;1;7.83199999999988;1
1293;female;1;2.100999999999999;1
1654;male;5;24.488000000000056;1
3058;male;7;16.86700000000019;1
1093;male;1;55.89799999999997;1
2070;male;3;93.70499999999981;1
1094;male;1;31.914999999999964;1
1728;male;2;81.1070000000002;1
3068;male;13;101.6500000000002;1
2718;female;3;31.427999999999997;1
3863;male;1;1.7729999999999677;1
836;female;1;10.642000000000053;1
64;male;2;37.435999999999694;1
1828;female;1;1.80600000000004;1
1152;male;1;24.478000000000065;1
301;male;3;191.35400000000004;1
4860;male;32;128.7680000000002;1
408;male;150;1044.7999999999993;4
1891;female;1;0.7080000000000837;1
2068;male;1;54.46500000000003;1
4239;male;1;8.83099999999996;1
4916;male;14;106.07800000000003;1
1;male;49;587.745999999999;1
1601;male;3;41.77899999999977;1
574;male;1;165.24299999999994;1
731;male;3;112.98100000000022;1
209;male;1;11.546999999999997;1
3293;male;2;15.492999999999995;1
3167;male;1807;14947.903197560008;4
2958;female;29;687.6297292299998;3
4074;female;2;8.716999999999985;1
406;female;1;26.498000000000047;1
4749;female;1;2.231999999999971;1
1763;male;8;184.8119999999999;1
1246;male;1;56.033000000000015;1
4386;male;2;2.2110000000000127;1
4385;female;2;3.6079999999999757;1
4842;male;14;166.9740000000004;1
4205;male;1;12.180999999999585;1
31;female;7;170.65999999999997;1
2279;male;2;29.216000000000008;1
1184;male;2;4.494000000000142;1
3211;male;2;3.571999999999946;1
2383;male;2;5.884999999999877;1
3354;female;6;117.84300000000002;1
858;female;5;9.993000000000283;1
1950;female;1;53.472999999999956;1
442;male;5;130.6929999999993;1
626;male;2;8.682000000000016;1
2223;female;5;56.60600000000011;1
1377;female;1;69.49599999999998;1
2468;male;1;68.72899999999998;1
654;male;56;1704.897000000001;3
4903;female;1;2.040999999999997;1
3616;male;5;102.82899999999995;1
3656;female;2;7.757999999999981;1
714;male;4;93.16300000000001;1
1606;female;1;66.13099999999986;1
3633;male;1;0.7210000000000036;1
2623;male;361;2354.395971212598;4
1154;male;284;5739.206999999995;4
304;female;17;230.26899999999966;1
3295;male;1;5.285000000000082;1
2846;male;4;50.40099999999984;1
3365;female;1;37.07500000000027;1
4674;female;3;5.276999999999873;1
251;female;6;219.78099999999972;1
4202;male;69;297.2910000000006;1
3024;female;15;41.70600000000002;1
4653;female;1;2.6580000000000155;1
270;female;18;664.4719999999999;3
3523;male;2;2.8729999999999905;1
3197;female;9;18.80799999999931;1
2105;NA;1;3.9209999999999923;1
4320;male;25;154.99;1
4398;male;1;0.9339999999999975;1
3933;male;1;4.7450000000000045;1
1221;female;1;5.3270000000002256;1
2030;male;1;124.13299999999992;1
4232;male;2;5.543000000000006;1
949;male;1;48.34899999999993;1
1195;female;2;2.7489999999997963;1
4017;male;119;1271.158;4
2333;male;3;13.706999999999994;1
1722;female;79;1532.7139999999997;4
3759;female;3;43.302999999999884;1
1787;female;2;8.160000000000014;1
882;female;2;15.146999999999935;1
2110;male;2;18.85600000000001;1
2388;male;3;39.726999999999975;1
697;male;2;59.154999999999916;1
2918;male;29;245.91900000000032;1
3946;male;9;229.83199999999988;1
2233;male;2;6.6059999999999945;1
2307;male;1;61.52800000000002;1
1212;female;7;19.348000000000187;1
3605;male;180;3089.8799999999997;4
415;male;38;1490.1790000000012;3
1125;male;1;18.740999999999985;1
1634;male;2;128.7949999999999;1
643;NA;1;7.565000000000055;1
3311;male;8;18.39799999999977;1
3822;male;50;1062.8899999999999;3
747;female;2;72.35899999999992;1
1401;male;1;7.694999999999709;1
4779;male;29;339.73999999999796;1
3857;female;2;5.8510000000000275;1
1230;female;1;9.429000000000087;1
522;male;1;158.24800000000005;1
223;male;1;64.84700000000004;1
4639;male;1;0.6590000000000487;1
